Date/Time,Latitude,Longitude,Temperature,Humidity,Pressure,Compass,MagX,MagY,MagZ,Pitch,Roll,Yaw,AccelX,AccelY,AccelZ,R,G,B,C,Motion
2022-01-18 16:44:44.714602,-47.762,-72.459,36.9,53.6,1024.1,67.1,1.8,-4.4,-6.3,360.0,360.0,67.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:44:49.909244,-47.63,-72.025,36.8,53.1,1024.1,67.1,3.8,-8.6,-12.8,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:44:55.028463,-47.499,-71.6,36.8,52.9,1024.1,67.0,4.3,-10.3,-15.7,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:00.118279,-47.366,-71.179,36.7,53.0,1024.1,67.0,4.8,-10.9,-16.9,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:05.238078,-47.231,-70.758,36.9,52.8,1024.1,67.0,4.8,-11.0,-17.3,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:10.358493,-47.094,-70.34,36.8,53.0,1024.1,67.0,4.7,-11.1,-17.9,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:15.471468,-46.956,-69.924,36.8,53.2,1024.1,67.0,4.6,-11.2,-18.1,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:20.555190,-46.817,-69.513,36.8,53.2,1024.0,67.0,4.5,-11.3,-18.1,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:25.679059,-46.675,-69.1,36.9,53.1,1024.0,67.1,4.4,-11.1,-17.4,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:30.748816,-46.533,-68.695,36.9,53.0,1024.1,67.1,4.6,-11.0,-17.4,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:35.825704,-46.389,-68.291,36.9,53.1,1024.1,67.1,4.7,-11.0,-17.2,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:40.894791,-46.244,-67.89,36.8,53.2,1024.1,67.1,4.7,-11.1,-17.2,360.0,360.0,67.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:45.963900,-46.097,-67.491,36.9,53.1,1024.1,67.1,4.4,-11.0,-17.3,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:51.067843,-45.948,-67.091,36.8,53.0,1024.1,67.2,4.5,-10.8,-16.3,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:45:56.176372,-45.797,-66.694,36.9,53.0,1024.1,67.2,5.0,-10.8,-16.4,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:01.286010,-45.644,-66.298,36.9,53.1,1024.1,67.1,4.7,-11.0,-17.1,360.0,360.0,67.0,0.0,0.1,-0.0,0,0,0,0,0
2022-01-18 16:46:06.422076,-45.49,-65.903,36.8,53.0,1024.1,67.1,4.7,-11.1,-17.2,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:11.535695,-45.334,-65.512,36.9,53.0,1024.1,67.1,4.8,-10.6,-17.2,360.0,360.0,67.0,0.0,0.1,-0.0,0,0,0,0,0
2022-01-18 16:46:16.606142,-45.178,-65.127,36.8,52.8,1024.1,67.0,4.6,-10.8,-16.5,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:21.717693,-45.019,-64.74,36.8,53.2,1024.1,67.0,4.6,-10.9,-15.9,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:26.795128,-44.861,-64.358,36.9,53.1,1024.1,67.0,4.5,-11.2,-16.1,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:31.918555,-44.699,-63.976,36.9,53.1,1024.1,67.1,4.3,-11.0,-16.4,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:36.987692,-44.537,-63.599,36.9,53.1,1024.1,67.2,4.0,-11.1,-16.5,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:42.114242,-44.373,-63.22,36.9,53.2,1024.1,67.3,3.9,-10.6,-16.5,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:47.230333,-44.207,-62.845,36.9,53.1,1024.1,67.4,4.2,-10.6,-16.5,360.0,360.0,67.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:52.356560,-44.039,-62.47,36.9,53.0,1024.1,67.4,4.3,-10.5,-16.4,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:46:57.459095,-43.871,-62.1,36.8,53.0,1024.1,67.4,4.2,-10.3,-16.4,360.0,360.0,67.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:02.546566,-43.702,-61.733,36.8,52.7,1024.2,67.5,3.8,-10.4,-16.5,360.0,360.0,68.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:07.654401,-43.531,-61.367,36.9,52.8,1024.1,67.6,3.8,-10.4,-15.9,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:12.735735,-43.36,-61.005,36.9,53.2,1024.2,67.7,3.9,-10.9,-15.9,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:17.914386,-43.184,-60.638,36.9,53.0,1024.1,67.8,3.8,-10.1,-16.1,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:22.987832,-43.01,-60.28,36.9,53.0,1024.1,67.9,4.0,-10.2,-15.8,360.0,360.0,68.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:28.104195,-42.834,-59.922,37.0,53.2,1024.1,67.9,3.9,-10.1,-15.6,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:33.185943,-42.658,-59.569,37.0,53.0,1024.1,68.0,4.1,-10.3,-15.7,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:38.299522,-42.479,-59.215,36.9,53.0,1024.1,68.0,4.0,-10.4,-15.8,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:43.420803,-42.299,-58.863,37.0,52.7,1024.1,68.0,4.2,-10.4,-15.8,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:48.527838,-42.118,-58.514,37.0,53.0,1024.1,68.0,3.9,-10.3,-15.8,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:53.645368,-41.935,-58.166,37.0,53.1,1024.2,68.1,3.8,-10.3,-15.4,360.0,360.0,68.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:47:58.754017,-41.752,-57.821,37.1,53.2,1024.1,68.2,4.0,-10.4,-15.0,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:03.870837,-41.567,-57.478,37.0,53.0,1024.1,68.2,3.9,-10.2,-15.0,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:08.948107,-41.382,-57.139,37.0,53.0,1024.1,68.2,3.8,-10.2,-15.2,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:14.060044,-41.195,-56.8,37.1,53.0,1024.1,68.3,3.7,-10.4,-15.2,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:19.137776,-41.008,-56.465,37.1,53.2,1024.1,68.4,3.7,-10.5,-15.3,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:24.214345,-40.82,-56.133,37.1,53.1,1024.1,68.5,4.0,-10.8,-15.0,360.0,360.0,68.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:29.326754,-40.63,-55.8,37.0,52.9,1024.1,68.5,3.9,-10.8,-15.4,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:34.443337,-40.438,-55.469,37.1,53.1,1024.1,68.6,3.9,-10.8,-15.7,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:39.563318,-40.246,-55.139,37.1,53.1,1024.1,68.7,3.6,-10.9,-15.3,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:44.684137,-40.052,-54.812,37.0,52.8,1024.1,68.8,3.5,-10.7,-15.4,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:49.807401,-39.857,-54.486,37.1,53.2,1024.1,68.9,3.6,-10.2,-15.2,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:54.887263,-39.662,-54.165,37.1,53.0,1024.1,69.0,3.7,-10.2,-14.7,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:48:59.999514,-39.466,-53.844,37.1,52.9,1024.1,69.0,3.7,-10.2,-14.6,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:49:05.072647,-39.269,-53.527,37.1,53.0,1024.1,69.1,3.6,-10.2,-14.8,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:49:10.196558,-39.07,-53.209,37.1,53.2,1024.1,69.1,3.6,-10.2,-15.0,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:49:15.272624,-38.872,-52.896,37.1,53.1,1024.1,69.2,3.4,-10.5,-15.0,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:49:20.394408,-38.671,-52.582,37.1,53.0,1024.2,69.3,3.4,-10.7,-14.7,360.0,360.0,69.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:49:25.519571,-38.469,-52.269,37.1,52.9,1024.2,69.5,3.4,-10.6,-14.4,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:49:30.639537,-38.266,-51.959,37.1,52.8,1024.2,69.6,3.6,-10.4,-14.7,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:49:35.762570,-38.062,-51.65,37.2,53.1,1024.2,69.6,3.3,-10.7,-14.8,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:49:40.849265,-37.859,-51.345,37.3,52.7,1024.1,69.8,3.3,-10.5,-14.8,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:49:45.967827,-37.653,-51.041,37.2,53.1,1024.1,69.9,3.3,-10.1,-14.4,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:49:51.037835,-37.448,-50.74,37.3,53.0,1024.1,69.9,3.4,-10.0,-14.4,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:49:56.157794,-37.241,-50.439,37.2,52.9,1024.2,70.0,3.1,-9.9,-14.2,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:50:01.231462,-37.035,-50.142,37.2,52.9,1024.1,70.1,3.0,-9.6,-14.3,360.0,360.0,70.0,0.0,-0.0,-0.0,0,0,0,0,1
2022-01-18 16:50:06.343469,-36.826,-49.845,37.2,53.1,1024.1,70.2,3.0,-9.8,-13.8,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,1,0
2022-01-18 16:50:11.413187,-36.618,-49.552,37.3,53.2,1024.1,70.4,2.8,-10.0,-14.2,360.0,360.0,70.0,0.0,0.0,-0.0,0,0,0,1,1
2022-01-18 16:50:16.534882,-36.407,-49.257,37.2,53.0,1024.1,70.5,2.8,-10.0,-14.6,360.0,360.0,71.0,0.0,0.0,-0.0,0,0,0,1,1
2022-01-18 16:50:21.657852,-36.195,-48.964,37.3,52.9,1024.1,70.7,2.9,-9.8,-14.8,360.0,360.0,71.0,0.0,-0.0,-0.0,0,0,0,1,1
2022-01-18 16:50:26.771066,-35.982,-48.673,37.2,52.8,1024.1,70.8,3.0,-10.1,-14.8,360.0,360.0,71.0,0.0,0.0,-0.0,0,0,0,1,0
2022-01-18 16:50:31.887820,-35.769,-48.384,37.2,53.0,1024.2,70.9,3.1,-10.2,-14.2,360.0,360.0,71.0,0.0,0.0,-0.0,0,0,0,1,0
2022-01-18 16:50:36.968829,-35.557,-48.099,37.2,52.8,1024.1,71.0,2.7,-9.9,-14.0,360.0,360.0,71.0,0.0,0.0,-0.0,0,0,0,1,0
2022-01-18 16:50:42.094199,-35.341,-47.812,37.3,52.9,1024.1,71.1,3.1,-9.9,-14.0,360.0,360.0,71.0,0.0,0.0,-0.0,0,0,0,1,0
2022-01-18 16:50:47.167995,-35.128,-47.53,37.2,52.9,1024.1,71.2,3.0,-10.0,-14.2,360.0,360.0,71.0,0.0,0.0,-0.0,0,0,0,1,1
2022-01-18 16:50:52.290136,-34.911,-47.247,37.2,52.8,1024.1,71.3,2.9,-9.9,-13.8,360.0,360.0,71.0,0.0,-0.0,-0.0,0,0,0,1,1
2022-01-18 16:50:57.366491,-34.695,-46.968,37.3,52.9,1024.1,71.4,2.7,-10.0,-14.1,360.0,360.0,71.0,0.0,0.0,-0.0,0,0,0,1,1
2022-01-18 16:51:02.435665,-34.479,-46.691,37.4,52.9,1024.1,71.6,2.7,-9.9,-14.2,360.0,360.0,72.0,0.0,-0.0,-0.0,0,0,0,1,1
2022-01-18 16:51:07.556818,-34.261,-46.413,37.4,53.0,1024.1,71.7,2.6,-10.0,-14.5,360.0,360.0,72.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:51:12.677554,-34.041,-46.136,37.3,52.8,1024.1,71.8,2.6,-10.1,-14.9,360.0,360.0,72.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:51:17.797668,-33.821,-45.861,37.3,52.9,1024.1,72.0,2.7,-10.2,-14.7,360.0,360.0,72.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:51:22.889506,-33.601,-45.589,37.2,53.1,1024.1,72.1,2.5,-10.1,-14.5,360.0,360.0,72.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:51:28.001399,-33.38,-45.317,37.4,52.9,1024.1,72.3,2.7,-10.0,-13.6,360.0,360.0,72.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:51:33.074420,-33.159,-45.049,37.4,53.1,1024.2,72.4,2.7,-9.9,-13.9,360.0,360.0,72.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:51:38.197800,-32.936,-44.779,37.4,53.0,1024.1,72.5,2.3,-9.7,-14.4,360.0,360.0,73.0,0.0,-0.0,-0.0,0,0,0,0,1
2022-01-18 16:51:43.274220,-32.714,-44.514,37.3,52.9,1024.2,72.7,2.4,-9.9,-14.4,360.0,360.0,73.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:51:48.385674,-32.49,-44.248,37.4,52.6,1024.2,72.8,2.2,-9.8,-14.6,360.0,360.0,73.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:51:53.459658,-32.267,-43.985,37.3,52.9,1024.2,73.0,2.2,-9.5,-14.8,360.0,360.0,73.0,0.0,-0.0,-0.0,0,0,0,0,1
2022-01-18 16:51:58.581103,-32.041,-43.722,37.4,54.1,1024.2,73.2,2.1,-9.8,-14.8,360.0,360.0,73.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:52:03.695315,-31.815,-43.46,37.3,52.8,1024.1,73.4,1.3,-9.9,-14.5,360.0,360.0,74.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:52:08.808537,-31.588,-43.199,37.5,52.9,1024.1,73.7,1.4,-9.7,-14.3,360.0,360.0,74.0,0.0,0.1,-0.0,0,0,0,0,0
2022-01-18 16:52:14.000028,-31.357,-42.936,37.4,52.9,1024.1,74.0,1.7,-10.1,-14.6,360.0,360.0,74.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:52:19.075328,-31.131,-42.681,37.4,52.9,1024.1,74.3,1.7,-10.1,-14.8,360.0,360.0,74.0,0.0,0.1,-0.0,0,0,0,0,0
2022-01-18 16:52:24.187836,-30.902,-42.424,37.4,52.9,1024.2,74.5,1.7,-10.0,-14.3,360.0,360.0,75.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:52:29.257553,-30.675,-42.171,37.4,52.8,1024.2,74.8,2.0,-10.3,-14.2,360.0,360.0,75.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:52:34.377878,-30.445,-41.917,37.4,52.8,1024.1,74.9,1.9,-10.4,-14.5,360.0,360.0,75.0,0.0,0.1,-0.0,0,0,0,0,0
2022-01-18 16:52:39.448466,-30.216,-41.667,37.5,52.8,1024.1,75.1,2.5,-10.3,-14.4,360.0,360.0,75.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:52:44.517500,-29.987,-41.417,37.5,53.0,1024.2,75.1,2.4,-10.0,-14.5,360.0,360.0,75.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:52:49.636544,-29.755,-41.167,37.4,53.1,1024.1,75.2,2.1,-10.3,-14.3,360.0,360.0,75.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:52:54.749033,-29.523,-40.918,37.4,52.8,1024.2,75.3,2.0,-9.9,-14.2,360.0,360.0,75.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:52:59.861095,-29.29,-40.671,37.4,52.6,1024.2,75.5,1.9,-10.0,-13.7,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:04.932700,-29.059,-40.426,37.4,52.8,1024.2,75.7,1.7,-10.3,-13.8,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:10.044338,-28.825,-40.181,37.4,52.9,1024.2,75.9,1.6,-9.8,-13.9,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:15.117469,-28.593,-39.939,37.4,52.9,1024.2,76.1,1.7,-10.2,-14.0,360.0,360.0,76.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:20.239999,-28.358,-39.696,37.4,52.8,1024.2,76.2,2.0,-10.3,-14.2,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:25.313865,-28.124,-39.456,37.5,52.8,1024.2,76.3,2.1,-10.0,-14.7,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:30.436666,-27.888,-39.215,37.3,52.8,1024.2,76.4,2.4,-10.2,-14.5,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:35.514294,-27.653,-38.977,37.6,52.8,1024.1,76.4,2.5,-10.1,-14.5,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:40.624002,-27.416,-38.739,37.5,52.6,1024.2,76.4,2.5,-10.1,-14.9,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:53:45.744056,-27.178,-38.502,37.5,52.7,1024.2,76.4,2.3,-10.2,-15.5,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:50.865870,-26.94,-38.265,37.5,53.7,1024.2,76.4,2.4,-9.9,-15.2,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:53:55.980085,-26.702,-38.03,37.6,52.6,1024.2,76.4,2.3,-9.9,-15.1,360.0,360.0,76.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:01.095468,-26.463,-37.796,37.5,52.8,1024.2,76.4,2.2,-10.1,-15.4,360.0,360.0,76.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:06.205976,-26.224,-37.563,37.5,52.7,1024.2,76.5,2.1,-10.4,-14.9,360.0,360.0,77.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:11.286318,-25.985,-37.332,37.5,52.7,1024.2,76.6,2.0,-10.5,-14.5,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:16.404401,-25.745,-37.101,37.5,52.7,1024.2,76.6,2.2,-10.4,-14.6,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:21.480267,-25.506,-36.873,37.6,52.7,1024.2,76.7,2.1,-10.1,-15.1,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:26.552825,-25.267,-36.646,37.6,52.7,1024.2,76.8,2.1,-10.1,-15.2,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:31.665965,-25.025,-36.418,37.6,53.0,1024.1,76.8,2.0,-10.2,-15.1,360.0,360.0,77.0,0.0,-0.1,-0.0,0,0,0,0,0
2022-01-18 16:54:36.796828,-24.782,-36.19,37.5,52.6,1024.1,76.9,1.9,-10.1,-14.8,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:41.919722,-24.54,-35.964,37.5,52.7,1024.2,77.0,2.1,-10.3,-15.0,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:46.994394,-24.299,-35.74,37.6,53.1,1024.2,77.1,2.2,-10.8,-15.1,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:52.117841,-24.055,-35.516,37.5,52.8,1024.2,77.1,2.4,-10.4,-14.8,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:54:57.187699,-23.813,-35.294,37.6,52.6,1024.2,77.1,2.3,-10.4,-14.6,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:55:02.305200,-23.569,-35.072,37.4,52.7,1024.2,77.1,2.5,-10.3,-15.0,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:55:07.384726,-23.326,-34.852,37.7,52.8,1024.2,77.1,2.7,-10.4,-15.0,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:55:12.461152,-23.083,-34.633,37.6,52.7,1024.2,77.0,2.7,-10.2,-15.0,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:55:17.578859,-22.838,-34.413,37.6,52.6,1024.2,77.0,2.6,-10.5,-14.5,360.0,360.0,77.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:55:22.765063,-22.589,-34.191,37.6,52.6,1024.2,76.9,2.5,-10.7,-14.5,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:55:27.878352,-22.343,-33.973,37.6,52.7,1024.2,77.0,2.3,-10.5,-14.5,360.0,360.0,77.0,0.0,0.1,-0.0,0,0,0,0,0
2022-01-18 16:55:32.952196,-22.098,-33.757,37.5,52.7,1024.3,77.0,2.3,-10.4,-14.8,360.0,360.0,77.0,0.0,-0.1,-0.0,0,0,0,0,0
2022-01-18 16:55:38.065276,-21.852,-33.541,37.6,52.9,1024.2,77.0,2.5,-10.7,-15.1,360.0,360.0,77.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:55:43.133740,-21.607,-33.327,37.6,52.5,1024.2,77.0,2.3,-10.7,-15.5,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:55:48.207577,-21.361,-33.114,37.6,52.6,1024.3,77.1,2.2,-10.8,-15.4,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:55:53.317822,-21.114,-32.9,37.5,52.7,1024.2,77.1,2.3,-11.1,-15.2,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:55:58.439145,-20.865,-32.687,37.7,52.7,1024.3,77.1,2.5,-10.6,-15.5,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:56:03.559876,-20.617,-32.474,37.6,52.7,1024.2,77.1,2.3,-10.6,-15.8,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:56:08.665346,-20.368,-32.262,37.6,52.5,1024.2,77.2,2.2,-10.4,-15.6,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:56:13.786232,-20.119,-32.051,37.6,52.4,1024.2,77.2,2.3,-10.4,-15.4,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,1
2022-01-18 16:56:18.865031,-19.871,-31.842,37.7,52.7,1024.2,77.2,2.4,-10.4,-15.3,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:56:23.984868,-19.621,-31.633,37.7,52.6,1024.3,77.2,2.2,-10.5,-15.1,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:56:29.059131,-19.373,-31.425,37.6,52.5,1024.2,77.3,2.2,-10.8,-15.3,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:56:34.183772,-19.123,-31.217,37.7,52.5,1024.2,77.3,2.0,-11.0,-15.9,360.0,360.0,77.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:56:39.256384,-18.874,-31.011,37.7,52.6,1024.3,77.4,1.9,-11.0,-15.9,360.0,360.0,77.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:56:44.335935,-18.625,-30.805,37.6,52.8,1024.3,77.5,2.1,-10.8,-15.6,360.0,360.0,78.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:56:49.447811,-18.374,-30.599,37.7,52.8,1024.2,77.6,2.1,-10.6,-15.6,360.0,360.0,78.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:56:54.563555,-18.122,-30.394,37.7,52.9,1024.3,77.6,2.5,-10.6,-15.8,360.0,360.0,78.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:56:59.676831,-17.871,-30.189,37.6,52.9,1024.3,77.6,2.3,-10.4,-15.6,360.0,360.0,78.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:57:04.755071,-17.62,-29.986,37.6,52.6,1024.2,77.6,2.3,-10.3,-15.2,360.0,360.0,78.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:57:09.868876,-17.368,-29.783,37.6,52.6,1024.2,77.6,2.1,-10.6,-15.0,360.0,360.0,78.0,0.0,-0.0,-0.0,0,0,0,0,0
2022-01-18 16:57:14.946830,-17.117,-29.581,37.7,52.5,1024.3,77.6,2.3,-10.7,-14.5,360.0,360.0,78.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:57:20.057812,-16.865,-29.379,37.6,52.4,1024.2,77.6,2.2,-10.9,-14.8,360.0,360.0,78.0,0.0,0.0,-0.0,0,0,0,0,0
2022-01-18 16:57:25.127824,-16.614,-29.179,37.7,52.7,1024.3,77.7,2.3,-10.9,-15.0,360.0,360.0,78.0,0.0,0.0,-0.0,0,0,0,0,0
