ai_output_img_0_1.jpg.csv,2050.72,20.0,25,14,11
ai_output_img_0_1.jpg.csv,1179.16,11.5,13,10,3
ai_output_img_0_1.jpg.csv,1768.75,17.25,16,18,2
ai_output_img_0_1.jpg.csv,1384.24,13.5,22,5,17
ai_output_img_0_1.jpg.csv,1820.01,17.75,18,17,2
ai_output_img_0_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_1.jpg.csv,153.8,1.5,2,1,13
ai_output_img_0_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_1.jpg.csv,2178.89,21.25,23,19,5
ai_output_img_0_1.jpg.csv,205.07,2.0,2,2,0
ai_output_img_0_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_1.jpg.csv,2153.26,21.0,22,19,5
ai_output_img_0_1.jpg.csv,1999.45,19.5,32,7,25
ai_output_img_0_1.jpg.csv,1179.16,11.5,17,3,20
ai_output_img_0_1.jpg.csv,640.85,6.25,10,2,11
ai_output_img_0_1.jpg.csv,179.44,1.75,2,2,1
ai_output_img_0_1.jpg.csv,1640.58,16.0,24,8,16
ai_output_img_0_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_1.jpg.csv,1486.77,14.5,15,9,15
ai_output_img_0_1.jpg.csv,1486.77,14.5,11,17,6
ai_output_img_0_1.jpg.csv,1153.53,11.25,10,11,4
ai_output_img_0_1.jpg.csv,1050.99,10.25,9,12,3
ai_output_img_0_1.jpg.csv,128.17,1.25,1,2,1
ai_output_img_0_1.jpg.csv,1538.04,15.0,15,15,0
ai_output_img_0_1.jpg.csv,1717.48,16.75,16,17,1
ai_output_img_0_1.jpg.csv,1358.6,13.25,10,13,8
ai_output_img_0_1.jpg.csv,820.29,8.0,10,6,4
ai_output_img_0_1.jpg.csv,179.44,1.75,1,3,2
ai_output_img_0_1.jpg.csv,1050.99,10.25,12,8,5
ai_output_img_0_1.jpg.csv,1512.41,14.75,25,5,20
ai_output_img_0_1.jpg.csv,1640.58,16.0,17,15,2
ai_output_img_0_1.jpg.csv,1486.77,14.5,23,5,18
ai_output_img_0_1.jpg.csv,205.07,2.0,2,2,20
ai_output_img_0_1.jpg.csv,1332.97,13.0,19,5,18
ai_output_img_0_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_1.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_1.jpg.csv,1076.63,10.5,13,8,5
ai_output_img_0_1.jpg.csv,461.41,4.5,4,5,1
ai_output_img_0_2.jpg.csv,1948.18,19.0,30,8,22
ai_output_img_0_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_2.jpg.csv,1666.21,16.25,20,12,8
ai_output_img_0_2.jpg.csv,1948.18,19.0,19,19,0
ai_output_img_0_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_2.jpg.csv,1845.65,18.0,24,12,12
ai_output_img_0_2.jpg.csv,1025.36,10.0,11,9,2
ai_output_img_0_2.jpg.csv,128.17,1.25,1,2,1
ai_output_img_0_2.jpg.csv,1743.11,17.0,20,14,6
ai_output_img_0_2.jpg.csv,1281.7,12.5,8,17,9
ai_output_img_0_2.jpg.csv,2025.09,19.75,27,12,15
ai_output_img_0_2.jpg.csv,1563.67,15.25,16,11,6
ai_output_img_0_2.jpg.csv,1640.58,16.0,29,5,25
ai_output_img_0_2.jpg.csv,1461.14,14.25,11,10,11
ai_output_img_0_2.jpg.csv,1794.38,17.5,27,8,19
ai_output_img_0_2.jpg.csv,1999.45,19.5,25,14,11
ai_output_img_0_2.jpg.csv,1281.7,12.5,19,7,12
ai_output_img_0_2.jpg.csv,1281.7,12.5,10,15,5
ai_output_img_0_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_2.jpg.csv,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
ai_output_img_0_2.jpg.csv,128.17,1.25,1,2,1
