chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
img_11_2, ,20,True,738,257,732,227,30.59411708155671,3869.543928475293,35.53094758967021,2763.2735691447324
img_12_1, ,9,True,746,640,743,600,40.11234224026316,5073.409046548485,35.23535918383961,3583.587445666189
img_12_1, ,14,True,779,119,779,81,38.0,4806.24,35.23535918383961,3394.873381356096
img_12_1, ,2,True,979,183,978,149,34.0147027033899,4302.1795979247545,35.23535918383961,3038.831810065253
img_12_1, ,5,True,930,377,924,347,30.59411708155671,3869.543928475293,35.23535918383961,2733.240887007072
img_12_2, ,0,True,881,268,875,244,24.73863375370596,3128.94239716873,35.23535918383961,2210.1191900414165
img_12_2, ,1,True,976,1055,971,1021,34.36568055487916,4346.571276581117,35.23535918383961,3070.187740735423
img_12_2, ,2,False
img_12_2, ,3,False
img_12_2, ,4,True,845,60,844,31,29.017236257093817,3670.100041797226,35.23535918383961,2592.364288677074
img_12_2, ,5,False
chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
img_12_2, ,0,True,879,271,877,248,23.08679276123039,2920.01754844042,35.23535918383961,2062.5457422627805
img_12_2, ,10,True,77,47,74,16,31.144823004794873,3939.1972136464556,35.23535918383961,2782.4402785796083
img_12_2, ,1,True,977,1051,973,1019,32.2490309931942,4078.857440019202,35.23535918383961,2881.0888656137563
img_12_2, ,2,False
img_12_2, ,3,False
img_12_2, ,4,True,844,57,840,32,25.317977802344327,3202.2178324405104,35.23535918383961,2261.8770766037705
img_12_2, ,5,False
img_12_2, ,6,True,357,490,356,460,30.01666203960727,3796.5074147695273,35.23535918383961,2681.651761984861
img_12_2, ,7,False
img_12_2, ,8,False
img_12_2, ,9,True,813,656,808,628,28.442925306655784,3597.4611927858236,35.23535918383961,2541.0560529333
img_12_2, ,11,True,776,742,771,702,40.311288741492746,5098.571800024002,35.23535918383961,3601.3610820171953
img_12_2, ,13,True,738,777,731,742,35.6931365951495,4514.4679165545085,35.23535918383961,3188.781034841584
img_12_2, ,20,True,768,437,758,406,32.57299494980466,4119.832401251293,35.23535918383961,2910.0314080562734
img_12_2, ,14,True,797,366,788,339,28.460498941515414,3599.6839061228698,35.23535918383961,2542.6260599122115
img_12_2, ,17,True,634,281,631,244,37.12142238654117,4695.117503449727,35.23535918383961,3316.38233521434
img_12_2, ,30,True,642,181,635,139,42.579337712087536,5385.4346338248315,35.23535918383961,3803.985794593099
img_13_1, ,3,True,63,337,64,301,36.013886210738214,4555.036327934169,34.929979642975255,3181.181943539127
img_13_1, ,6,True,928,902,918,870,33.52610922848042,4240.382295218204,34.929979642975255,2961.431395953096
img_13_1, ,2,True,946,741,946,711,30.0,3794.4,34.929979642975255,2649.962787901461
img_13_1, ,9,True,835,633,833,600,33.06055050963308,4181.4984284583925,34.929979642975255,2920.3076199354787
img_13_1, ,13,True,697,425,700,392,33.13608305156178,4191.051784361534,34.929979642975255,2926.979567448367
img_13_2, ,12,True,960,105,951,77,29.410882339705484,3719.8883983259498,34.929979642975255,2597.924791985593
img_13_2, ,14,True,1046,390,1043,360,30.14962686336267,3813.324805678111,34.929979642975255,2663.179641900844
img_13_2, ,71,True,927,467,920,432,35.6931365951495,4514.4679165545085,34.929979642975255,3152.8494586876677
img_13_2, ,11,True,832,584,831,552,32.01562118716424,4049.3357677525337,34.929979642975255,2828.0068259178283
img_13_2, ,51,True,1054,781,1048,753,28.635642126552707,3621.8360161663863,34.929979642975255,2529.446201434271
img_13_2, ,51,False
img_13_2, ,90,False
img_13_2, ,9,True,927,859,920,832,27.892651361962706,3527.8625442610432,34.929979642975255,2463.8162721703393
img_13_2, ,0,True,880,798,875,774,24.515301344262525,3100.695314022324,34.929979642975255,2165.487876549545
img_13_2, ,2,True,823,820,813,783,38.3275357934736,4847.666727158541,34.929979642975255,3385.551453488878
img_13_2, ,26,True,635,809,632,777,32.14031735997639,4065.107339689814,34.929979642975255,2839.0214998426923
img_13_2, ,33,True,745,961,733,916,46.57252408878007,5890.4928467489035,34.929979642975255,4113.848525797053
img_13_2, ,7,True,799,894,791,859,35.90264614203248,4540.966684044269,34.929979642975255,3171.355875452668
img_13_2, ,18,True,240,472,238,445,27.073972741361768,3424.3160723274364,34.929979642975255,2391.500676175573
img_13_2, ,23,True,203,695,199,666,29.274562336608895,3702.6466443342933,34.929979642975255,2585.883360803841
img_13_2, ,5,True,103,621,96,586,35.6931365951495,4514.4679165545085,34.929979642975255,3152.8494586876677
img_13_2, ,20,True,91,301,92,253,48.010415536631214,6072.357357073116,34.929979642975255,4240.860486791962
img_13_2, ,24,True,402,211,399,178,33.13608305156178,4191.051784361534,34.929979642975255,2926.979567448367
img_13_2, ,10,True,395,85,395,52,33.0,4173.84,34.929979642975255,2914.9590666916074
img_13_2, ,16,True,262,135,262,105,30.0,3794.4,34.929979642975255,2649.962787901461
img_13_2, ,4,True,329,151,328,118,33.015148038438355,4175.755923901684,34.929979642975255,2916.2971246306524
img_13_2, ,8,True,311,270,307,228,42.190046219457976,5336.197045837045,34.929979642975255,3726.735083380212
img_13_2, ,1,True,145,232,140,201,31.400636936215164,3971.552559692494,34.929979642975255,2773.6839799124778
img_13_2, ,30,True,572,1053,571,1015,38.01315561749642,4807.903922500947,34.929979642975255,3357.781594569097
img_13_4, ,19,True,736,220,731,184,36.345563690772494,4596.986895608905,34.929979642975255,3210.4797095283197
img_14_1, ,1,True,60,853,62,815,38.05259518088089,4812.892238477815,34.62769437914203,3323.6265626278237
img_14_1, ,8,True,977,356,976,332,24.020824298928627,3038.153857328493,34.62769437914203,2098.0500624632273
img_14_1, ,9,True,697,947,699,919,28.071337695236398,3550.4627916934996,34.62769437914203,2451.83392010173
img_14_2, ,13,True,876,252,876,225,27.0,3414.96,34.62769437914203,2358.260107211796
img_14_2, ,26,True,1012,929,1008,902,27.294688127912362,3452.2321544183555,34.62769437914203,2383.99904262382
img_14_2, ,2,True,158,1002,154,968,34.23448553724738,4329.9777307510485,34.62769437914203,2990.1415382744326
img_14_2, ,10,True,192,939,189,901,38.118237105091836,4821.194629052015,34.62769437914203,3329.3599230436494
img_14_2, ,22,True,243,918,243,883,35.0,4426.8,34.62769437914203,3057.003842681958
img_14_2, ,6,True,89,815,87,776,39.05124837953327,4939.2018950433685,34.62769437914203,3410.8518959360226
img_14_2, ,15,True,17,825,20,793,32.14031735997639,4065.107339689814,34.62769437914203,2807.230676413299
img_14_2, ,14,True,392,754,389,718,36.124783736376884,4569.062646976949,34.62769437914203,3155.2457913759667
img_14_2, ,3,True,258,660,255,624,36.124783736376884,4569.062646976949,34.62769437914203,3155.2457913759667
img_14_2, ,19,True,58,852,54,815,37.21558813185679,4707.027586917247,34.62769437914203,3250.5198836215795
img_14_2, ,16,True,397,610,396,570,40.01249804748511,5060.780753045917,34.62769437914203,3494.8102938990373
img_14_2, ,20,True,265,718,261,684,34.23448553724738,4329.9777307510485,34.62769437914203,2990.1415382744326
img_14_2, ,8,True,289,492,288,458,34.0147027033899,4302.1795979247545,34.62769437914203,2970.9450534842085
img_14_3, ,4,True,975,144,974,106,38.01315561749642,4807.903922500947,34.62769437914203,3320.1817941472514
img_14_3, ,3,True,981,364,975,329,35.510561809129406,4491.375857618687,34.62769437914203,3101.5978258943933
img_14_3, ,6,True,806,248,804,208,40.049968789001575,5065.520052432919,34.62769437914203,3498.083099636294
img_14_3, ,11,True,743,598,741,555,43.04648650006177,5444.519612527813,34.62769437914203,3759.807846989881
img_14_3, ,10,True,864,653,862,623,30.066592756745816,3802.822651873211,34.62769437914203,2626.105416963585
img_14_3, ,8,True,832,71,827,34,37.33630940518894,4722.296413568298,34.62769437914203,3261.064037806432
img_14_4, ,19,True,200,135,198,104,31.064449134018133,3929.0315264706137,34.62769437914203,2713.2611535283327
img_14_4, ,21,True,457,703,448,667,37.107950630558946,4693.413595753095,34.62769437914203,3241.1185049048877
img_14_4, ,20,True,844,595,841,562,33.13608305156178,4191.051784361534,34.62769437914203,2894.203806287225
img_14_4, ,24,True,635,252,631,211,41.19465984809196,5210.300577586671,34.62769437914203,3598.063812959808
img_14_4, ,25,True,643,149,637,109,40.44749683231337,5115.799399350995,34.62769437914203,3532.8043783785224
img_14_4, ,14,True,801,280,799,240,40.049968789001575,5065.520052432919,34.62769437914203,3498.083099636294
img_14_4, ,3,True,880,255,877,216,39.11521443121589,4947.292321260185,34.62769437914203,3416.438880673021
img_14_4, ,6,True,927,309,920,275,34.713109915419565,4390.514142102266,34.62769437914203,3031.946011510822
img_14_4, ,7,True,914,386,908,350,36.49657518178932,4616.086828992713,34.62769437914203,3187.7191592988834
img_14_4, ,10,True,795,347,790,318,29.427877939124322,3722.0380017404445,34.62769437914203,2570.318169767962
img_15_1, ,6,True,909,353,908,320,33.015148038438355,4175.755923901684,34.326724382454216,2851.362486468282
img_15_1, ,7,True,492,166,490,136,30.066592756745816,3802.822651873211,34.326724382454216,2596.7096855870745
img_15_1, ,3,True,382,163,378,121,42.190046219457976,5336.197045837045,34.326724382454216,3643.7551318099645
img_15_1, ,13,True,365,295,363,253,42.04759208325728,5318.179446690381,34.326724382454216,3631.452040527987
img_15_1, ,9,True,271,252,273,212,40.049968789001575,5065.520052432919,34.326724382454216,3458.926746481014
img_15_1, ,4,True,224,218,226,176,42.04759208325728,5318.179446690381,34.326724382454216,3631.452040527987
img_15_1, ,8,True,83,286,82,242,44.01136216933077,5566.557087176956,34.326724382454216,3801.0535927899764
img_15_1, ,5,True,39,318,45,277,41.43669871020132,5240.913652866263,34.326724382454216,3578.692063649015
img_15_1, ,0,True,16,301,11,260,41.30375285612676,5224.098661242913,34.326724382454216,3567.210157809964
img_15_1, ,14,True,159,81,158,30,51.0098029794274,6451.719880837977,34.326724382454216,4405.475889077887
img_15_2, ,8,True,289,1005,287,973,32.0624390837628,4055.2572953143185,34.326724382454216,2769.0815113618987
img_15_2, ,9,True,854,789,853,750,39.01281840626232,4934.3412720240585,34.326724382454216,3369.3529638426367
img_15_2, ,12,True,652,137,646,103,34.52535300326414,4366.766647852848,34.326724382454216,2981.7917602843163
img_15_2, ,7,True,973,57,970,24,33.13608305156178,4191.051784361534,34.326724382454216,2861.8070726721426
img_15_2, ,6,True,940,724,938,691,33.06055050963308,4181.4984284583925,34.326724382454216,2855.2836835807975
img_15_3, ,4,True,60,276,62,236,40.049968789001575,5065.520052432919,34.326724382454216,3458.926746481014
img_15_3, ,11,True,833,584,832,544,40.01249804748511,5060.780753045917,34.326724382454216,3455.690575418694
img_15_3, ,0,True,949,696,947,652,44.04543109109048,5570.866124401124,34.326724382454216,3803.9959647383607
img_15_3, ,2,True,923,747,918,712,35.35533905932738,4471.743284223727,34.326724382454216,3053.4737379569633
img_15_3, ,1,True,1019,485,1015,441,44.181444068749045,5588.0690458153795,34.326724382454216,3815.742763562857
img_15_4, ,28,True,580,1007,570,957,50.99019513592785,6449.2398807921545,34.326724382454216,4403.7824521946095
img_15_4, ,17,True,792,870,785,831,39.6232255123179,5011.545562797968,34.326724382454216,3422.0709441362324
img_15_4, ,8,True,822,790,815,749,41.593268686170845,5260.716623426889,34.326724382454216,3592.2142733773185
img_15_4, ,0,True,882,766,879,729,37.12142238654117,4695.117503449727,34.326724382454216,3206.002018046199
img_15_4, ,29,True,1011,759,1002,724,36.138621999185304,4570.812910456957,34.326724382454216,3121.1221879472887
img_15_4, ,15,True,927,832,922,799,33.37663853655727,4221.477242103764,34.326724382454216,2882.5827143573392
img_15_4, ,5,True,914,905,909,867,38.3275357934736,4847.666727158541,34.326724382454216,3310.1683394859697
img_15_4, ,23,True,634,778,632,732,46.04345773288535,5823.576534055339,34.326724382454216,3976.5560940082696
img_15_4, ,2,True,1044,144,1033,105,40.52159917870962,5125.171864123193,34.326724382454216,3499.6592368859106
img_15_4, ,24,True,393,188,389,145,43.18564576337837,5462.120476152096,34.326724382454216,3729.7403646423113
img_15_4, ,6,True,143,191,136,148,43.56604182158393,5510.232969593935,34.326724382454216,3762.5933765114364
img_15_4, ,11,True,241,434,236,393,41.30375285612676,5224.098661242913,34.326724382454216,3567.210157809964
img_15_4, ,9,True,100,582,94,539,43.41658669218482,5491.329884827536,34.326724382454216,3749.6856424954412
img_16_1, ,13,True,18,804,15,764,40.11234224026316,5073.409046548485,34.029310727084955,3425.835118789945
img_16_1, ,1,True,64,831,64,780,51.0,6450.4800000000005,34.029310727084955,4355.706530717438
img_16_1, ,17,True,233,727,233,679,48.0,6071.04,34.029310727084955,4099.488499498765
img_16_1, ,14,True,272,761,273,713,48.010415536631214,6072.357357073116,34.029310727084955,4100.378048928676
img_16_1, ,20,True,385,688,379,642,46.389654018972806,5867.363440319681,34.029310727084955,3961.9552738855355
img_16_1, ,8,True,493,674,493,639,35.0,4426.8,34.029310727084955,2989.2103642178495
img_16_1, ,15,True,294,332,294,288,44.0,5565.12,34.029310727084955,3757.8644578738677
img_16_1, ,7,True,517,209,515,160,49.040799340956916,6202.680300644231,34.029310727084955,4188.379018843322
img_16_1, ,12,True,593,64,594,22,42.01190307520001,5313.665500951298,34.029310727084955,3588.069031225818
img_16_1, ,6,True,691,283,692,238,45.0111097397076,5693.0051598782175,34.029310727084955,3844.21930682517
img_16_1, ,18,True,542,370,536,326,44.40720662234904,5616.623493594706,34.029310727084955,3792.6423508996927
img_16_2, ,26,True,419,419,417,380,39.05124837953327,4939.2018950433685,34.029310727084955,3335.211325478467
img_16_2, ,8,True,49,423,46,378,45.09988913511872,5704.233977809816,34.029310727084955,3851.8016007935103
img_16_2, ,2,True,188,240,184,202,38.2099463490856,4832.794014232347,34.029310727084955,3263.359075511276
img_16_2, ,28,True,147,196,142,155,41.30375285612676,5224.098661242913,34.029310727084955,3527.588746246478
img_16_2, ,19,True,66,136,59,94,42.579337712087536,5385.4346338248315,34.029310727084955,3636.5313597286854
img_16_2, ,4,True,301,56,303,16,40.049968789001575,5065.520052432919,34.029310727084955,3420.5080511624255
img_16_2, ,21,True,475,162,470,127,35.35533905932738,4471.743284223727,34.029310727084955,3019.5584556165013
img_16_2, ,12,True,530,83,524,41,42.42640687119285,5366.091941068472,34.029310727084955,3623.4701467398013
img_16_2, ,20,True,622,337,609,303,36.40054944640259,4603.941493981,34.029310727084955,3108.825704811741
img_16_2, ,22,True,455,314,452,276,38.118237105091836,4821.194629052015,34.029310727084955,3255.5265548643974
img_16_2, ,15,True,608,104,602,62,42.42640687119285,5366.091941068472,34.029310727084955,3623.4701467398013
img_16_2, ,23,True,648,110,642,73,37.48332962798263,4740.891531347243,34.029310727084955,3201.3016402674184
img_16_2, ,0,True,712,61,708,24,37.21558813185679,4707.027586917247,34.029310727084955,3178.4349072631176
img_16_2, ,14,True,760,77,754,38,39.45883931389772,4990.753996421784,34.029310727084955,3370.02204106028
img_16_2, ,11,True,724,176,716,136,40.792156108742276,5159.391904633723,34.029310727084955,3483.8953091155677
