E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_205.jpg,"6 deg 30' 53.40"" S","73 deg 58' 14.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_206.jpg,"7 deg 19' 7.20"" S","74 deg 32' 55.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_207.jpg,"8 deg 11' 53.10"" S","75 deg 11' 3.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_208.jpg,"8 deg 55' 45.00"" S","75 deg 42' 57.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_209.jpg,"9 deg 40' 34.80"" S","76 deg 15' 44.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_210.jpg,"10 deg 27' 38.80"" S","76 deg 50' 22.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_211.jpg,"11 deg 12' 15.20"" S","77 deg 23' 26.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_212.jpg,"11 deg 54' 59.40"" S","77 deg 55' 21.60"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_213.jpg,"12 deg 41' 8.00"" S","78 deg 30' 5.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_214.jpg,"13 deg 24' 55.50"" S","79 deg 3' 19.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_215.jpg,"14 deg 16' 19.30"" S","79 deg 42' 43.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_216.jpg,"15 deg 1' 47.50"" S","80 deg 17' 55.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_217.jpg,"15 deg 44' 50.00"" S","80 deg 51' 35.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_218.jpg,"16 deg 27' 40.70"" S","81 deg 25' 27.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_219.jpg,"17 deg 13' 31.10"" S","82 deg 2' 5.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_220.jpg,"17 deg 57' 23.20"" S","82 deg 37' 33.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_221.jpg,"18 deg 42' 23.10"" S","83 deg 14' 24.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_222.jpg,"19 deg 32' 12.10"" S","83 deg 55' 45.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_223.jpg,"20 deg 16' 28.60"" S","84 deg 33' 2.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_224.jpg,"20 deg 58' 22.00"" S","85 deg 8' 48.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_225.jpg,"21 deg 42' 51.10"" S","85 deg 47' 19.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_226.jpg,"22 deg 31' 10.90"" S","86 deg 29' 51.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_227.jpg,"23 deg 18' 43.90"" S","87 deg 12' 27.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_228.jpg,"24 deg 2' 11.10"" S","87 deg 52' 2.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_229.jpg,"24 deg 50' 53.30"" S","88 deg 37' 14.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_230.jpg,"25 deg 34' 18.60"" S","89 deg 18' 17.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_231.jpg,"26 deg 30' 29.50"" S","90 deg 12' 34.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_232.jpg,"27 deg 19' 5.50"" S","91 deg 0' 38.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_233.jpg,"28 deg 3' 0.70"" S","91 deg 45' 2.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_234.jpg,"28 deg 46' 16.80"" S","92 deg 29' 42.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_235.jpg,"29 deg 26' 55.50"" S","93 deg 12' 33.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_236.jpg,"30 deg 11' 3.20"" S","94 deg 0' 8.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_237.jpg,"30 deg 57' 1.40"" S","94 deg 50' 56.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_238.jpg,"31 deg 46' 4.60"" S","95 deg 46' 37.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_239.jpg,"32 deg 22' 45.20"" S","96 deg 29' 20.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_240.jpg,"33 deg 8' 45.00"" S","97 deg 24' 16.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_241.jpg,"33 deg 46' 9.70"" S","98 deg 10' 9.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_242.jpg,"34 deg 25' 51.30"" S","99 deg 0' 5.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_243.jpg,"35 deg 2' 2.50"" S","99 deg 46' 48.60"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_244.jpg,"35 deg 38' 9.80"" S","100 deg 34' 39.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_245.jpg,"36 deg 14' 5.50"" S","101 deg 23' 32.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_246.jpg,"36 deg 45' 41.70"" S","102 deg 7' 38.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_247.jpg,"37 deg 28' 33.70"" S","103 deg 9' 15.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_248.jpg,"38 deg 3' 3.00"" S","104 deg 0' 26.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_249.jpg,"38 deg 36' 2.90"" S","104 deg 50' 49.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_250.jpg,"39 deg 5' 55.90"" S","105 deg 37' 44.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_251.jpg,"39 deg 38' 45.10"" S","106 deg 30' 46.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_252.jpg,"40 deg 17' 18.40"" S","107 deg 35' 14.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_253.jpg,"40 deg 49' 14.40"" S","108 deg 30' 32.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_254.jpg,"41 deg 23' 19.00"" S","109 deg 31' 37.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_255.jpg,"41 deg 54' 14.10"" S","110 deg 29' 1.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_256.jpg,"42 deg 24' 37.80"" S","111 deg 27' 28.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_257.jpg,"42 deg 53' 55.70"" S","112 deg 25' 50.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_258.jpg,"43 deg 20' 20.20"" S","113 deg 20' 17.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_259.jpg,"43 deg 55' 55.00"" S","114 deg 36' 42.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_260.jpg,"44 deg 23' 15.80"" S","115 deg 38' 1.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_261.jpg,"44 deg 56' 25.60"" S","116 deg 55' 44.60"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_262.jpg,"45 deg 21' 29.60"" S","117 deg 57' 11.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_263.jpg,"45 deg 50' 6.90"" S","119 deg 10' 29.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_264.jpg,"46 deg 21' 34.50"" S","120 deg 35' 26.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_265.jpg,"46 deg 47' 45.10"" S","121 deg 50' 2.60"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_266.jpg,"47 deg 16' 36.70"" S","123 deg 17' 2.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_267.jpg,"47 deg 40' 54.30"" S","124 deg 34' 40.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_268.jpg,"48 deg 3' 43.00"" S","125 deg 51' 49.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_269.jpg,"48 deg 23' 10.40"" S","127 deg 1' 20.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_270.jpg,"48 deg 47' 38.50"" S","128 deg 34' 25.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_271.jpg,"45 deg 16' 46.90"" N","74 deg 2' 41.80"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_272.jpg,"45 deg 44' 51.60"" N","72 deg 51' 22.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_273.jpg,"46 deg 14' 7.70"" N","71 deg 33' 15.10"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_274.jpg,"46 deg 40' 9.20"" N","70 deg 20' 9.10"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_275.jpg,"47 deg 7' 2.20"" N","69 deg 0' 33.20"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_276.jpg,"47 deg 31' 11.30"" N","67 deg 45' 2.00"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_277.jpg,"47 deg 51' 4.50"" N","66 deg 39' 36.00"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_278.jpg,"48 deg 16' 5.90"" N","65 deg 12' 29.70"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_279.jpg,"48 deg 38' 26.60"" N","63 deg 49' 30.00"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_280.jpg,"49 deg 1' 39.90"" N","62 deg 17' 3.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_281.jpg,"49 deg 24' 6.30"" N","60 deg 40' 29.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_282.jpg,"49 deg 42' 55.70"" N","59 deg 12' 46.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_283.jpg,"50 deg 2' 23.40"" N","57 deg 34' 1.80"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_284.jpg,"50 deg 16' 38.30"" N","56 deg 15' 15.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_285.jpg,"50 deg 31' 8.90"" N","54 deg 47' 54.30"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_286.jpg,"50 deg 43' 56.00"" N","53 deg 23' 16.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_287.jpg,"50 deg 57' 43.50"" N","51 deg 41' 13.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_288.jpg,"51 deg 9' 47.80"" N","49 deg 58' 59.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_289.jpg,"51 deg 17' 31.30"" N","48 deg 44' 25.10"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_290.jpg,"51 deg 26' 44.70"" N","47 deg 1' 0.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_291.jpg,"51 deg 33' 8.50"" N","45 deg 34' 38.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_292.jpg,"51 deg 38' 17.30"" N","44 deg 9' 41.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_293.jpg,"51 deg 42' 44.50"" N","42 deg 33' 50.00"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_294.jpg,"51 deg 45' 31.30"" N","41 deg 7' 57.60"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_295.jpg,"51 deg 47' 11.40"" N","39 deg 40' 7.10"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_296.jpg,"51 deg 47' 40.40"" N","38 deg 14' 47.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_297.jpg,"51 deg 47' 9.50"" N","36 deg 58' 27.40"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_298.jpg,"51 deg 45' 29.80"" N","35 deg 32' 5.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_299.jpg,"51 deg 42' 44.50"" N","34 deg 7' 13.80"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_300.jpg,"51 deg 38' 47.90"" N","32 deg 40' 59.00"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_301.jpg,"51 deg 34' 23.60"" N","31 deg 25' 28.70"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_302.jpg,"51 deg 28' 34.20"" N","30 deg 3' 9.00"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_303.jpg,"51 deg 21' 30.90"" N","28 deg 39' 6.30"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_304.jpg,"51 deg 13' 23.20"" N","27 deg 15' 39.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_305.jpg,"51 deg 4' 10.00"" N","25 deg 52' 34.30"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_306.jpg,"50 deg 54' 52.70"" N","24 deg 37' 40.20"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_307.jpg,"50 deg 43' 38.50"" N","23 deg 15' 46.00"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_308.jpg,"50 deg 31' 20.00"" N","21 deg 54' 20.30"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_309.jpg,"50 deg 14' 43.20"" N","20 deg 14' 49.70"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_310.jpg,"50 deg 1' 46.70"" N","19 deg 3' 47.00"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_311.jpg,"49 deg 43' 0.70"" N","17 deg 28' 41.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_312.jpg,"49 deg 26' 14.90"" N","16 deg 10' 13.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_313.jpg,"49 deg 10' 44.20"" N","15 deg 2' 6.20"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_314.jpg,"48 deg 51' 9.60"" N","13 deg 41' 19.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_315.jpg,"48 deg 32' 6.80"" N","12 deg 27' 30.10"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_316.jpg,"48 deg 12' 50.90"" N","11 deg 16' 55.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_317.jpg,"47 deg 54' 7.80"" N","10 deg 11' 47.40"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_318.jpg,"47 deg 28' 36.90"" N","8 deg 47' 46.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_319.jpg,"47 deg 6' 11.30"" N","7 deg 37' 55.10"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_320.jpg,"46 deg 45' 18.70"" N","6 deg 35' 50.40"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_321.jpg,"46 deg 21' 40.80"" N","5 deg 28' 38.40"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_322.jpg,"45 deg 59' 23.60"" N","4 deg 27' 57.30"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_323.jpg,"45 deg 31' 19.10"" N","3 deg 14' 51.40"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_324.jpg,"45 deg 7' 57.40"" N","2 deg 16' 35.90"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_325.jpg,"44 deg 39' 1.10"" N","1 deg 7' 21.50"" W"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_326.jpg,"44 deg 9' 30.70"" N","0 deg 0' 13.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_327.jpg,"43 deg 31' 15.90"" N","1 deg 23' 44.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_328.jpg,"42 deg 55' 3.00"" N","2 deg 39' 0.40"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_329.jpg,"42 deg 22' 14.00"" N","3 deg 44' 20.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_330.jpg,"41 deg 48' 59.40"" N","4 deg 47' 58.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_331.jpg,"41 deg 6' 23.90"" N","6 deg 6' 6.60"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_332.jpg,"40 deg 29' 13.70"" N","7 deg 11' 27.40"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_333.jpg,"39 deg 54' 12.30"" N","8 deg 10' 48.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_334.jpg,"39 deg 14' 58.70"" N","9 deg 14' 56.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_335.jpg,"38 deg 39' 18.20"" N","10 deg 11' 16.60"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_336.jpg,"38 deg 7' 14.60"" N","11 deg 0' 23.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_337.jpg,"37 deg 34' 36.50"" N","11 deg 49' 1.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_338.jpg,"37 deg 0' 54.30"" N","12 deg 37' 53.60"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_339.jpg,"36 deg 29' 33.90"" N","13 deg 22' 9.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_340.jpg,"35 deg 40' 20.40"" N","14 deg 29' 34.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_341.jpg,"34 deg 58' 20.10"" N","15 deg 25' 12.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_342.jpg,"34 deg 15' 4.20"" N","16 deg 20' 47.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_343.jpg,"33 deg 37' 6.20"" N","17 deg 8' 14.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_344.jpg,"32 deg 55' 58.60"" N","17 deg 58' 19.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_345.jpg,"32 deg 21' 4.00"" N","18 deg 39' 50.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_346.jpg,"31 deg 33' 13.30"" N","19 deg 35' 18.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_347.jpg,"30 deg 51' 23.50"" N","20 deg 22' 32.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_348.jpg,"30 deg 8' 17.60"" N","21 deg 10' 3.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_349.jpg,"29 deg 21' 23.60"" N","22 deg 0' 31.60"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_350.jpg,"28 deg 39' 7.70"" N","22 deg 44' 57.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_351.jpg,"27 deg 56' 33.80"" N","23 deg 28' 45.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_352.jpg,"27 deg 8' 35.10"" N","24 deg 17' 3.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_353.jpg,"26 deg 25' 23.20"" N","24 deg 59' 37.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_354.jpg,"25 deg 41' 36.00"" N","25 deg 41' 57.20"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_355.jpg,"24 deg 52' 48.80"" N","26 deg 28' 10.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_356.jpg,"24 deg 8' 16.40"" N","27 deg 9' 34.70"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_357.jpg,"23 deg 23' 26.70"" N","27 deg 50' 30.80"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_358.jpg,"22 deg 32' 42.90"" N","28 deg 36' 0.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_359.jpg,"21 deg 47' 32.60"" N","29 deg 15' 48.50"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_360.jpg,"21 deg 2' 33.20"" N","29 deg 54' 50.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_361.jpg,"20 deg 11' 54.70"" N","30 deg 38' 4.30"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_362.jpg,"19 deg 26' 42.20"" N","31 deg 16' 4.90"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_363.jpg,"18 deg 39' 58.00"" N","31 deg 54' 50.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_364.jpg,"17 deg 46' 57.40"" N","32 deg 38' 9.40"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_365.jpg,"17 deg 0' 44.30"" N","33 deg 15' 25.10"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/img_366.jpg,"16 deg 14' 22.30"" N","33 deg 52' 21.00"" E"
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_0.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_1.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_10.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_100.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_101.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_102.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_11.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_12.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_13.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_14.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_15.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_16.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_17.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_18.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_19.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_2.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_20.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_21.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_22.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_23.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_24.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_25.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_26.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_27.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_28.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_29.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_3.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_30.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_31.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_32.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_33.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_34.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_35.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_36.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_37.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_38.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_39.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_4.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_40.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_41.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_42.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_43.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_44.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_45.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_46.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_47.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_48.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_49.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_5.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_50.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_51.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_52.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_53.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_54.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_55.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_56.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_57.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_58.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_59.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_6.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_60.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_61.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_62.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_63.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_64.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_65.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_66.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_67.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_68.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_69.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_7.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_70.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_71.jpg,,
E:/Sta×enÚ Soubory/AstroX/AstroX/main/night_img_72.jpg,,
