1613.7,17.75,15,26,11
1409.15,15.5,15,12,11
1136.41,12.5,11,14,3
1500.06,16.5,10,23,13
1045.5,11.5,8,7,16
1454.61,16.0,13,21,8
2181.91,24.0,23,25,2
2091.0,23.0,35,11,24
2363.73,26.0,23,29,6
1363.69,15.0,9,21,12
795.49,8.75,9,10,3
2227.37,24.5,25,24,1
1590.98,17.5,30,5,25
1977.35,21.75,34,7,27
1954.63,21.5,27,16,11
1477.33,16.25,9,24,15
727.3,8.0,14,3,13
1863.71,20.5,31,7,25
818.22,9.0,10,9,3
1045.5,11.5,11,12,15
1159.14,12.75,12,7,13
1840.99,20.25,13,27,15
1454.61,16.0,8,24,16
2136.45,23.5,23,24,1
1431.88,15.75,14,12,7
1000.04,11.0,10,12,2
1636.43,18.0,29,5,28
1590.98,17.5,11,22,11
1863.71,20.5,29,12,17
