2032.65,24.75,24,27,6
1704.14,20.75,17,25,9
2176.38,26.5,29,24,5
2155.85,26.25,31,22,12
2176.38,26.5,29,25,4
2299.57,28.0,26,30,4
2155.85,26.25,31,22,9
2012.12,24.5,27,23,6
2340.63,28.5,30,28,2
2299.57,28.0,31,25,6
2032.65,24.75,44,6,39
1888.93,23.0,24,21,3
2196.91,26.75,31,22,10
1868.4,22.75,28,16,12
1724.68,21.0,28,12,16
2525.42,30.75,45,17,28
1971.06,24.0,30,18,12
698.08,8.5,16,1,15
1745.21,21.25,26,6,21
1498.83,18.25,29,8,21
2504.89,30.5,32,29,3
1765.74,21.5,21,22,1
2217.44,27.0,38,10,28
2053.19,25.0,23,27,4
2012.12,24.5,33,16,17
1930.0,23.5,23,24,1
