1711.34,17.25,27,7,20
1934.56,19.5,27,14,13
1810.55,18.25,24,13,11
1438.52,14.5,12,17,5
1165.7,11.75,10,14,4
1388.91,14.0,10,18,8
1686.54,17.0,17,17,0
2306.59,23.25,25,21,4
2083.37,21.0,35,8,29
1636.94,16.5,24,9,15
1636.94,16.5,31,2,29
1488.12,15.0,11,17,6
1488.12,15.0,16,14,2
1587.33,16.0,16,16,0
1438.52,14.5,13,16,18
843.27,8.5,9,8,1
1909.76,19.25,16,24,15
1488.12,15.0,16,14,2
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1612.13,16.25,17,15,2
843.27,8.5,11,6,16
942.48,9.5,8,11,3
1785.75,18.0,27,9,18
1314.51,13.25,21,7,14
1289.71,13.0,10,16,6
1636.94,16.5,18,16,4
1587.33,16.0,9,23,14
1736.14,17.5,15,12,11
1612.13,16.25,19,12,7
1562.53,15.75,10,21,11
1587.33,16.0,14,17,3
2008.97,20.25,31,8,25
1240.1,12.5,10,13,7
1760.95,17.75,13,22,9
1736.14,17.5,11,24,13
1760.95,17.75,18,20,6
917.68,9.25,10,9,1
1289.71,13.0,7,19,12
2033.77,20.5,20,21,1
1686.54,17.0,13,22,9
1587.33,16.0,10,24,16
1463.32,14.75,11,12,12
1438.52,14.5,11,18,7
2926.64,29.5,36,23,13
2083.37,21.0,17,25,8
1041.69,10.5,10,11,1
1736.14,17.5,15,20,5
2033.77,20.5,14,27,13
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
