1575.56,18.75,18,22,6
1869.66,22.25,19,25,6
1806.64,21.5,21,22,1
1806.64,21.5,19,24,5
1932.68,23.0,24,22,2
1890.67,22.5,22,23,1
1890.67,22.5,23,24,4
2058.73,24.5,24,25,1
2100.74,25.0,28,21,7
2037.72,24.25,22,25,6
1995.71,23.75,22,25,3
1722.61,20.5,35,2,33
2037.72,24.25,28,21,7
2499.88,29.75,39,21,18
2079.74,24.75,23,28,5
2016.71,24.0,25,23,2
2226.79,26.5,27,26,1
1848.65,22.0,22,22,0
1995.71,23.75,22,26,5
2037.72,24.25,23,26,4
2163.77,25.75,25,27,3
924.33,11.0,17,5,12
2058.73,24.5,24,23,13
1848.65,22.0,20,24,4
1974.7,23.5,25,22,3
1932.68,23.0,23,23,0
1260.45,15.0,30,2,28
1092.39,13.0,21,5,16
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
