879.03,10.0,12,7,7
1318.54,15.0,20,10,10
2043.73,23.25,19,28,9
1780.03,20.25,20,21,1
1626.2,18.5,19,18,15
1714.1,19.5,24,11,13
2241.52,25.5,28,23,5
1780.03,20.25,32,7,27
1648.17,18.75,15,20,5
681.24,7.75,8,7,2
1758.05,20.0,21,21,4
922.98,10.5,13,13,10
1362.49,15.5,21,10,11
1604.22,18.25,21,15,7
1758.05,20.0,20,20,0
1670.15,19.0,28,6,28
1384.47,15.75,15,16,4
1340.51,15.25,16,17,6
1736.08,19.75,23,17,7
2241.52,25.5,30,21,9
1472.37,16.75,12,21,9
1977.81,22.5,18,23,8
1362.49,15.5,15,16,1
1274.59,14.5,18,10,10
2373.37,27.0,33,20,13
1472.37,16.75,13,21,9
2153.61,24.5,26,19,8
1516.32,17.25,27,5,27
879.03,10.0,15,5,10
