1844.78,19.0,29,8,23
873.84,9.0,12,6,6
2184.6,22.5,24,21,3
922.39,9.5,12,4,10
1383.58,14.25,15,14,2
1335.04,13.75,12,15,4
1990.42,20.5,20,21,1
2014.69,20.75,28,14,15
1407.86,14.5,18,11,7
2160.33,22.25,26,19,7
2063.24,21.25,33,11,25
1820.5,18.75,21,18,6
1116.58,11.5,14,9,5
2111.78,21.75,22,22,1
1650.59,17.0,10,25,15
1407.86,14.5,14,15,16
2136.06,22.0,25,23,8
970.93,10.0,14,6,8
1626.32,16.75,29,5,25
776.75,8.0,14,2,12
1407.86,14.5,10,19,9
2087.51,21.5,17,26,9
2645.8,27.25,37,17,21
1699.14,17.5,31,4,27
1432.13,14.75,15,14,2
1893.32,19.5,33,6,27
631.11,6.5,7,6,1
1941.87,20.0,29,11,18
1165.12,12.0,11,13,2
2184.6,22.5,30,15,15
2014.69,20.75,29,13,17
2281.7,23.5,41,2,39
2087.51,21.5,32,11,21
1504.95,15.5,14,19,6
2087.51,21.5,19,21,6
339.83,3.5,6,1,5
2475.88,25.5,27,25,4
1529.22,15.75,14,16,3
1456.4,15.0,12,18,6
1796.23,18.5,20,17,3
1674.86,17.25,16,19,4
1602.04,16.5,15,16,5
2305.97,23.75,22,26,5
1116.58,11.5,12,11,1
1602.04,16.5,14,19,5
1432.13,14.75,15,22,15
2500.16,25.75,27,25,3
2233.15,23.0,21,28,7
922.39,9.5,9,10,1
1456.4,15.0,18,12,6
873.84,9.0,10,10,3
