1722.61,20.5,24,22,10
1638.58,19.5,23,21,7
1974.7,23.5,27,20,7
1680.59,20.0,16,26,14
1890.67,22.5,27,21,6
2121.75,25.25,29,26,9
1890.67,22.5,22,24,4
2058.73,24.5,22,25,4
1575.56,18.75,35,1,35
1932.68,23.0,21,25,4
1722.61,20.5,21,21,2
1554.55,18.5,19,18,1
1827.65,21.75,26,19,7
462.16,5.5,7,7,6
1890.67,22.5,18,27,9
2184.77,26.0,23,29,6
2121.75,25.25,31,20,11
1428.51,17.0,18,16,2
2037.72,24.25,26,27,10
1785.63,21.25,21,20,3
1764.62,21.0,20,22,2
1806.64,21.5,20,21,7
2247.8,26.75,27,28,4
1596.57,19.0,18,21,3
1512.54,18.0,17,19,2
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1638.58,19.5,22,17,5
