2180.73,26.25,29,29,6
1973.05,23.75,19,24,9
1827.66,22.0,32,12,20
1952.28,23.5,23,24,1
1744.59,21.0,19,23,4
2076.89,25.0,22,26,6
2409.19,29.0,26,31,7
1806.89,21.75,21,23,3
996.91,12.0,21,5,20
2076.89,25.0,30,20,10
2201.5,26.5,25,25,6
1910.74,23.0,18,28,10
1869.2,22.5,21,22,4
2762.26,33.25,29,38,10
1578.44,19.0,36,2,34
1952.28,23.5,28,22,11
456.92,5.5,10,1,9
1931.51,23.25,20,25,5
1370.75,16.5,8,25,17
1495.36,18.0,22,21,12
1786.12,21.5,22,21,1
1557.67,18.75,19,19,1
2118.43,25.5,24,27,3
830.76,10.0,14,6,8
1869.2,22.5,21,24,3
1682.28,20.25,22,18,5
1453.82,17.5,23,7,16
1993.81,24.0,25,23,2
1599.2,19.25,19,18,3
1412.28,17.0,18,16,2
2056.12,24.75,27,23,5
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
2222.27,26.75,21,32,11
872.29,10.5,16,4,12
1910.74,23.0,24,20,4
1578.44,19.0,23,14,11
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
