728.14,7.75,14,3,11
1597.2,17.0,16,23,10
1597.2,17.0,20,14,6
1268.37,13.5,22,5,17
963.02,10.25,9,11,3
798.6,8.5,11,6,5
1832.09,19.5,26,13,13
1315.34,14.0,18,9,11
1103.95,11.75,11,12,1
775.11,8.25,13,4,9
1526.74,16.25,15,17,3
1409.3,15.0,19,8,17
1456.27,15.5,8,23,15
1503.25,16.0,16,15,7
1714.64,18.25,21,9,13
1033.48,11.0,12,10,2
1503.25,16.0,27,5,24
1221.39,13.0,10,16,6
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
2066.97,22.0,32,5,27
1808.6,19.25,21,18,4
1573.71,16.75,17,17,1
1268.37,13.5,13,14,1
1221.39,13.0,16,10,6
1597.2,17.0,30,4,26
2513.25,26.75,26,27,2
1761.62,18.75,32,4,28
1832.09,19.5,18,21,3
1691.16,18.0,28,8,20
1691.16,18.0,17,18,3
2489.76,26.5,29,24,5
1691.16,18.0,19,17,2
1620.69,17.25,32,2,31
1221.39,13.0,21,4,17
1174.41,12.5,17,8,9
2113.94,22.5,21,24,3
610.7,6.5,8,5,3
1080.46,11.5,9,14,5
1503.25,16.0,14,18,4
587.21,6.25,11,1,11
1315.34,14.0,9,19,10
1456.27,15.5,16,14,4
