873.25,9.5,8,11,3
1838.42,20.0,17,23,6
2435.91,26.5,26,27,1
2252.07,24.5,34,15,19
758.35,8.25,11,6,6
1838.42,20.0,24,19,7
1792.46,19.5,14,20,10
1424.78,15.5,22,9,13
620.47,6.75,11,3,9
2183.13,23.75,24,23,2
827.29,9.0,12,6,6
1654.58,18.0,19,17,2
1217.96,13.25,22,4,18
1608.62,17.5,11,24,13
1424.78,15.5,21,8,17
1700.54,18.5,13,24,11
1608.62,17.5,23,13,10
804.31,8.75,15,2,13
1103.05,12.0,12,12,0
1746.5,19.0,19,19,0
1263.92,13.75,10,19,9
1723.52,18.75,31,8,23
1470.74,16.0,30,2,28
2160.15,23.5,27,20,7
1240.94,13.5,16,13,7
1516.7,16.5,27,6,21
1907.37,20.75,32,17,30
2068.23,22.5,32,13,19
1332.86,14.5,9,20,11
1309.88,14.25,13,6,19
1539.68,16.75,15,18,4
1401.8,15.25,16,14,2
1424.78,15.5,16,15,1
1309.88,14.25,27,1,27
1516.7,16.5,30,3,27
1011.13,11.0,16,6,10
1677.56,18.25,16,20,5
1057.09,11.5,20,3,29
1103.05,12.0,13,11,2
1103.05,12.0,19,5,14
1700.54,18.5,19,10,16
735.37,8.0,11,5,6
1884.38,20.5,33,8,25
1677.56,18.25,31,6,25
919.21,10.0,13,7,18
1332.86,14.5,7,22,15
2252.07,24.5,25,24,1
1103.05,12.0,18,8,14
