1161.59,12.5,19,6,13
1672.68,18.0,16,19,3
1347.44,14.5,14,15,1
1161.59,12.5,14,11,3
998.96,10.75,10,12,2
906.04,9.75,13,6,7
1533.29,16.5,22,8,14
1742.38,18.75,14,22,8
650.49,7.0,13,1,12
1997.93,21.5,21,22,1
1649.45,17.75,23,8,15
1440.37,15.5,13,18,5
720.18,7.75,12,3,9
2160.55,23.25,35,12,23
813.11,8.75,10,6,4
1393.9,15.0,11,20,9
1812.07,19.5,20,19,1
743.41,8.0,11,5,6
1905.0,20.5,22,19,3
2067.62,22.25,33,12,24
1951.46,21.0,24,10,16
998.96,10.75,12,9,3
1626.22,17.5,18,17,14
1719.15,18.5,17,20,3
2299.94,24.75,24,26,2
1695.91,18.25,30,6,24
2299.94,24.75,30,20,11
975.73,10.5,13,10,4
1068.66,11.5,17,6,25
1951.46,21.0,33,7,26
1997.93,21.5,20,23,3
1579.76,17.0,30,4,26
2462.56,26.5,18,34,16
1440.37,15.5,11,21,10
1672.68,18.0,30,6,24
1579.76,17.0,19,16,4
882.8,9.5,10,8,2
1626.22,17.5,32,3,29
1626.22,17.5,27,8,19
882.8,9.5,10,9,13
2183.78,23.5,38,9,29
1765.61,19.0,28,10,18
1672.68,18.0,17,19,2
1300.98,14.0,14,14,0
2090.85,22.5,21,24,3
1022.19,11.0,9,13,4
