1993.81,24.0,25,25,4
1703.05,20.5,19,23,8
2159.97,26.0,25,27,2
1869.2,22.5,22,24,3
1038.44,12.5,24,2,22
1599.2,19.25,23,9,15
1703.05,20.5,19,22,3
2159.97,26.0,34,18,16
2886.88,34.75,41,39,18
1329.21,16.0,14,18,4
1433.05,17.25,25,10,15
1453.82,17.5,19,15,5
1973.05,23.75,22,25,4
1786.12,21.5,22,19,4
1599.2,19.25,21,9,17
1952.28,23.5,23,21,7
1495.36,18.0,22,5,18
1723.82,20.75,26,14,15
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1827.66,22.0,24,20,4
1910.74,23.0,23,23,0
2388.42,28.75,39,18,21
