1948.18,19.0,30,8,22
2307.06,22.5,34,7,27
1973.82,19.25,30,9,22
1435.5,14.0,15,8,17
1948.18,19.0,32,8,24
1973.82,19.25,20,20,3
1896.92,18.5,21,16,5
1948.18,19.0,18,18,4
1614.94,15.75,14,17,4
1717.48,16.75,13,16,9
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
2281.43,22.25,32,16,18
1820.01,17.75,27,9,18
1153.53,11.25,11,11,1
1896.92,18.5,20,21,9
2281.43,22.25,35,9,27
1204.8,11.75,10,14,4
1153.53,11.25,14,8,7
1512.41,14.75,15,12,6
1640.58,16.0,14,17,5
1794.38,17.5,14,22,8
1409.87,13.75,16,10,8
1332.97,13.0,18,8,10
1461.14,14.25,28,1,27
2153.26,21.0,24,18,6
1973.82,19.25,28,11,18
1153.53,11.25,10,11,2
2460.87,24.0,29,18,11
1948.18,19.0,28,10,18
1743.11,17.0,18,16,2
1409.87,13.75,17,11,6
1435.5,14.0,11,17,6
845.92,8.25,14,11,11
2025.09,19.75,20,18,5
1845.65,18.0,21,15,6
1896.92,18.5,10,26,16
1332.97,13.0,14,12,2
1794.38,17.5,29,5,24
1281.7,12.5,10,15,7
1358.6,13.25,12,14,3
1691.84,16.5,14,19,5
1640.58,16.0,27,5,22
2050.72,20.0,27,13,14
1896.92,18.5,14,24,10
1948.18,19.0,29,9,20
2640.3,25.75,28,22,9
769.02,7.5,8,7,1
2153.26,21.0,31,11,20
820.29,8.0,9,7,2
1820.01,17.75,29,7,23
