2042.49,23.5,21,23,6
1281.99,14.75,19,3,16
1521.01,17.5,18,14,10
825.69,9.5,12,7,5
1173.35,13.5,12,16,4
1564.46,18.0,16,20,4
1955.58,22.5,27,18,9
1434.09,16.5,22,11,11
1825.21,21.0,25,18,9
1912.12,22.0,21,23,4
1434.09,16.5,21,12,9
1738.29,20.0,17,23,6
1781.75,20.5,18,23,5
1955.58,22.5,33,12,21
1694.84,19.5,19,20,1
1390.63,16.0,18,14,20
1651.38,19.0,20,8,18
1064.7,12.25,15,10,6
412.84,4.75,7,2,6
1716.56,19.75,24,11,13
1521.01,17.5,23,12,11
1803.48,20.75,15,23,8
956.06,11.0,20,2,18
1390.63,16.0,8,24,16
1999.04,23.0,22,22,4
1673.11,19.25,27,10,20
1716.56,19.75,19,22,8
1086.43,12.5,17,8,9
2129.41,24.5,30,20,11
1868.67,21.5,15,28,13
1325.45,15.25,11,20,9
2781.27,32.0,39,25,14
1803.48,20.75,19,22,4
1651.38,19.0,21,17,4
1629.65,18.75,16,22,7
