1409.3,15.0,17,13,4
1456.27,15.5,20,7,21
751.62,8.0,10,6,6
845.58,9.0,13,4,9
1879.06,20.0,21,19,2
1597.2,17.0,21,10,17
1056.97,11.25,14,10,4
1362.32,14.5,13,16,20
1550.23,16.5,28,5,23
2113.94,22.5,20,24,6
2207.9,23.5,18,29,11
1973.02,21.0,35,7,28
1456.27,15.5,16,17,5
1973.02,21.0,18,24,6
939.53,10.0,12,9,5
1268.37,13.5,13,13,1
1644.18,17.5,13,22,9
822.09,8.75,8,9,1
1644.18,17.5,14,21,7
845.58,9.0,11,7,4
2348.83,25.0,29,21,8
798.6,8.5,11,1,10
1362.32,14.5,14,15,1
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1738.13,18.5,9,28,19
2090.46,22.25,24,21,3
1832.09,19.5,32,7,25
2019.99,21.5,24,19,5
2207.9,23.5,33,14,19
1409.3,15.0,22,5,20
1832.09,19.5,26,12,16
2489.76,26.5,41,8,33
1879.06,20.0,23,17,6
1385.81,14.75,25,5,20
1785.11,19.0,25,13,12
1503.25,16.0,23,9,14
2442.78,26.0,32,20,12
516.74,5.5,10,1,9
1315.34,14.0,14,14,0
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1315.34,14.0,15,14,3
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1456.27,15.5,17,14,3
2113.94,22.5,29,16,13
