1681.89,18.5,35,2,33
2091.0,23.0,23,23,0
1340.96,14.75,18,12,7
1000.04,11.0,15,7,8
1636.43,18.0,27,9,18
2045.54,22.5,36,9,27
1772.8,19.5,21,21,6
1227.32,13.5,15,12,3
1545.52,17.0,25,7,21
1409.15,15.5,25,5,22
977.31,10.75,10,11,1
1340.96,14.75,23,3,29
2022.81,22.25,25,18,7
1340.96,14.75,19,1,19
1204.6,13.25,16,12,4
1818.26,20.0,18,22,4
1681.89,18.5,15,21,7
1636.43,18.0,25,11,14
1681.89,18.5,11,27,17
2227.37,24.5,24,25,1
2341.01,25.75,29,23,6
2272.82,25.0,24,26,2
1954.63,21.5,32,12,22
1477.33,16.25,26,6,21
1272.78,14.0,12,15,3
1818.26,20.0,18,22,4
1568.25,17.25,15,19,5
2091.0,23.0,35,11,24
318.2,3.5,5,2,3
1727.34,19.0,16,22,6
1727.34,19.0,20,19,2
1181.87,13.0,20,5,15
1204.6,13.25,17,9,8
1750.07,19.25,33,6,27
1454.61,16.0,17,15,2
1909.17,21.0,21,18,8
1363.69,15.0,16,15,2
2318.28,25.5,26,25,1
1681.89,18.5,19,18,1
2409.19,26.5,26,27,1
1727.34,19.0,18,21,7
1363.69,15.0,16,14,19
1818.26,20.0,22,18,4
1909.17,21.0,23,19,4
1227.32,13.5,26,1,25
1909.17,21.0,22,20,11
2318.28,25.5,23,28,5
1750.07,19.25,19,19,7
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1840.99,20.25,34,6,28
1681.89,18.5,12,26,14
1272.78,14.0,13,15,2
