1483.67,16.5,19,14,5
1079.04,12.0,11,12,2
2068.15,23.0,30,15,19
1393.75,15.5,21,10,11
1191.44,13.25,14,13,1
1955.75,21.75,29,15,15
1034.08,11.5,13,6,10
1888.31,21.0,33,9,24
1438.71,16.0,31,1,30
1236.4,13.75,14,14,1
1641.03,18.25,21,16,5
1663.51,18.5,19,18,1
1753.43,19.5,14,18,11
1528.63,17.0,19,15,4
1708.47,19.0,17,21,4
2113.11,23.5,23,24,1
764.32,8.5,14,3,11
1303.83,14.5,24,5,19
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1888.31,21.0,35,7,28
1034.08,11.5,9,14,5
1708.47,19.0,22,5,26
1685.99,18.75,13,25,12
1888.31,21.0,32,10,22
1506.15,16.75,29,6,26
1753.43,19.5,19,20,1
1213.92,13.5,13,14,1
831.76,9.25,12,7,5
1483.67,16.5,29,4,25
1708.47,19.0,17,21,4
1798.39,20.0,17,23,6
1034.08,11.5,12,11,1
1708.47,19.0,17,21,4
1708.47,19.0,17,16,11
1618.55,18.0,26,10,16
1708.47,19.0,16,22,6
2090.63,23.25,20,25,8
854.24,9.5,11,8,3
1258.87,14.0,14,15,3
1618.55,18.0,20,16,4
1348.79,15.0,24,6,18
1798.39,20.0,23,17,6
944.16,10.5,16,5,11
1326.31,14.75,12,25,15
1168.96,13.0,10,21,11
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
