413.65,4.5,7,2,5
1815.44,19.75,23,19,5
1539.68,16.75,22,16,15
1608.62,17.5,32,3,29
965.17,10.5,10,11,1
1838.42,20.0,21,22,7
1861.4,20.25,35,10,34
1034.11,11.25,13,9,5
1470.74,16.0,28,4,24
2206.11,24.0,28,20,8
2114.19,23.0,21,25,4
919.21,10.0,11,9,2
183.84,2.0,3,1,2
1884.38,20.5,30,11,19
2045.25,22.25,24,20,5
1976.31,21.5,18,25,7
1034.11,11.25,11,12,1
2045.25,22.25,24,22,3
1378.82,15.0,16,7,19
1562.66,17.0,14,20,6
1378.82,15.0,17,13,4
1631.6,17.75,15,19,4
1769.48,19.25,17,21,5
1815.44,19.75,16,23,7
1355.84,14.75,14,15,1
1723.52,18.75,16,21,5
942.19,10.25,13,8,6
1677.56,18.25,20,18,3
1149.02,12.5,12,13,1
1723.52,18.75,16,22,6
1080.07,11.75,26,1,25
1723.52,18.75,16,21,5
2252.07,24.5,31,17,14
919.21,10.0,15,5,10
1746.5,19.0,11,27,16
1677.56,18.25,22,7,16
1792.46,19.5,17,20,4
1240.94,13.5,11,16,5
1677.56,18.25,14,21,7
1516.7,16.5,28,5,23
1424.78,15.5,14,17,3
1516.7,16.5,11,22,11
1838.42,20.0,19,21,2
