399.3,4.25,5,3,3
1362.32,14.5,17,12,5
1902.55,20.25,30,13,17
1644.18,17.5,18,18,2
2043.48,21.75,19,24,5
2160.92,23.0,26,19,7
2160.92,23.0,18,29,11
2278.36,24.25,25,22,3
1644.18,17.5,15,20,5
1902.55,20.25,34,7,28
1432.78,15.25,23,7,16
2489.76,26.5,34,19,15
1080.46,11.5,16,7,9
916.04,9.75,12,8,4
2113.94,22.5,29,20,12
1879.06,20.0,20,19,3
1879.06,20.0,16,24,8
2348.83,25.0,25,25,0
1503.25,16.0,18,14,4
1738.13,18.5,17,20,3
1503.25,16.0,18,14,4
1832.09,19.5,29,10,19
2677.66,28.5,27,30,3
2066.97,22.0,22,20,4
2536.73,27.0,26,28,2
822.09,8.75,15,3,12
1597.2,17.0,29,5,24
1879.06,20.0,31,10,21
1620.69,17.25,16,11,15
1503.25,16.0,19,13,6
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
845.58,9.0,11,7,6
2160.92,23.0,19,27,11
2113.94,22.5,30,15,15
939.53,10.0,9,11,2
845.58,9.0,11,7,4
1832.09,19.5,19,20,1
1362.32,14.5,15,14,1
1808.6,19.25,25,6,20
1315.34,14.0,16,12,4
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1832.09,19.5,23,20,8
