1745.21,21.25,25,19,6
1786.27,21.75,22,24,5
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1519.36,18.5,18,19,1
1930.0,23.5,27,20,7
1950.53,23.75,25,22,4
1868.4,22.75,22,24,3
1806.8,22.0,18,26,8
903.4,11.0,19,3,16
862.34,10.5,10,11,1
1806.8,22.0,20,24,4
2094.25,25.5,26,25,1
1950.53,23.75,25,23,3
1067.66,13.0,12,16,7
1170.32,14.25,24,4,21
2217.44,27.0,23,30,7
2073.72,25.25,23,27,4
1847.87,22.5,21,23,3
2073.72,25.25,24,24,5
1683.61,20.5,25,16,9
1498.83,18.25,19,29,24
2012.12,24.5,28,24,8
1930.0,23.5,36,11,25
1806.8,22.0,21,24,3
985.53,12.0,21,3,18
1663.08,20.25,23,4,27
1663.08,20.25,22,21,6
1786.27,21.75,27,14,18
1950.53,23.75,24,21,5
2217.44,27.0,24,30,6
2032.65,24.75,26,26,5
1231.91,15.0,11,20,9
2053.19,25.0,27,22,5
2114.78,25.75,30,29,16
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
