2018.31,23.75,27,22,5
1848.34,21.75,19,24,5
2060.8,24.25,28,22,6
1890.83,22.25,17,27,11
2060.8,24.25,32,17,16
1742.12,20.5,17,21,6
1062.27,12.5,12,13,1
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1168.49,13.75,16,11,6
2018.31,23.75,26,22,4
1614.65,19.0,23,15,8
1742.12,20.5,23,14,9
2039.55,24.0,18,29,13
2209.51,26.0,19,33,14
1678.38,19.75,20,18,3
1019.78,12.0,23,1,22
1890.83,22.25,22,21,4
1805.85,21.25,20,19,5
1848.34,21.75,18,24,6
1550.91,18.25,18,19,2
1657.14,19.5,21,18,3
1954.57,23.0,21,27,6
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1104.76,13.0,19,7,12
1232.23,14.5,16,13,3
1529.66,18.0,20,21,6
1189.74,14.0,14,12,4
2082.04,24.5,22,26,4
1423.44,16.75,18,14,7
1848.34,21.75,24,21,8
1593.4,18.75,18,19,6
446.15,5.25,6,5,6
1699.63,20.0,19,19,4
828.57,9.75,13,6,10
1678.38,19.75,21,19,3
892.3,10.5,14,7,7
2167.02,25.5,36,16,22
1423.44,16.75,18,17,4
1402.19,16.5,17,16,1
1784.61,21.0,18,24,6
