2332.7,22.75,26,20,6
1179.16,11.5,13,10,3
1820.01,17.75,16,20,4
1486.77,14.5,24,5,19
1922.55,18.75,18,19,1
974.09,9.5,9,10,1
1076.63,10.5,14,7,7
1999.45,19.5,29,10,19
2332.7,22.75,23,19,11
1179.16,11.5,11,12,1
717.75,7.0,9,5,4
1922.55,18.75,30,8,22
2307.06,22.5,22,19,11
2307.06,22.5,38,7,31
1589.31,15.5,28,3,25
1204.8,11.75,15,8,10
922.82,9.0,8,11,3
1640.58,16.0,24,8,16
1640.58,16.0,13,19,6
1922.55,18.75,15,18,9
1486.77,14.5,11,17,6
1153.53,11.25,10,11,4
1050.99,10.25,9,12,3
1717.48,16.75,27,6,22
1845.65,18.0,15,21,6
1717.48,16.75,16,17,1
1358.6,13.25,10,13,8
820.29,8.0,10,6,4
769.02,7.5,10,5,5
1050.99,10.25,12,8,5
1666.21,16.25,25,5,25
1640.58,16.0,17,15,2
2409.6,23.5,23,23,2
1256.07,12.25,22,1,21
1332.97,13.0,19,5,18
717.75,7.0,12,2,10
1845.65,18.0,10,26,16
1076.63,10.5,13,8,20
871.56,8.5,15,2,13
