923.91,10.75,15,7,8
1632.95,19.0,21,19,10
1697.41,19.75,18,22,5
1224.72,14.25,27,1,26
1890.79,22.0,22,24,4
1675.93,19.5,21,18,3
1718.9,20.0,16,20,12
1976.73,23.0,21,24,4
1847.82,21.5,25,18,7
988.37,11.5,21,2,35
623.1,7.25,13,1,13
2320.51,27.0,43,10,33
1332.15,15.5,17,15,4
1740.38,20.25,28,8,29
1461.06,17.0,26,6,24
1761.87,20.5,24,18,6
1568.49,18.25,17,20,3
1396.61,16.25,21,11,10
1461.06,17.0,33,1,32
1525.52,17.75,17,19,3
2492.4,29.0,35,20,15
1890.79,22.0,18,26,8
1504.04,17.5,17,18,1
1933.76,22.5,24,21,3
1332.15,15.5,16,16,2
2062.68,24.0,28,20,8
1353.63,15.75,18,15,4
1547.01,18.0,23,13,26
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1654.44,19.25,31,5,31
2019.71,23.5,25,24,5
1568.49,18.25,24,21,20
1632.95,19.0,16,22,6
601.61,7.0,8,6,2
2148.62,25.0,17,33,16
