456.28,4.5,4,5,1
2332.1,23.0,30,16,14
1825.12,18.0,21,17,4
1596.98,15.75,22,8,19
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
861.86,8.5,8,8,2
1901.17,18.75,26,14,12
1774.42,17.5,27,8,19
1850.47,18.25,25,12,14
1875.82,18.5,18,20,2
2078.61,20.5,21,20,1
760.47,7.5,8,6,4
1470.24,14.5,14,15,3
1368.84,13.5,15,12,3
1723.73,17.0,19,14,5
1673.03,16.5,16,15,4
1318.14,13.0,13,13,0
1166.05,11.5,13,15,8
1698.38,16.75,17,19,5
1470.24,14.5,12,17,5
1596.98,15.75,24,8,16
836.51,8.25,13,3,11
1977.22,19.5,22,17,5
1723.73,17.0,18,16,2
1546.28,15.25,23,7,17
1292.79,12.75,15,7,9
1926.52,19.0,29,9,20
1470.24,14.5,17,12,5
1723.73,17.0,20,14,6
1774.42,17.5,11,24,13
1622.33,16.0,13,14,11
2382.8,23.5,25,20,5
709.77,7.0,11,3,21
836.51,8.25,9,5,9
1242.1,12.25,14,11,4
1951.87,19.25,13,27,14
912.56,9.0,14,3,11
1470.24,14.5,13,16,3
1825.12,18.0,18,21,9
2078.61,20.5,23,14,17
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1368.84,13.5,11,25,18
1571.63,15.5,19,12,7
1318.14,13.0,10,16,6
