1554.51,15.5,22,9,13
1654.8,16.5,17,16,1
2005.82,20.0,24,6,20
2081.03,20.75,26,22,17
1278.71,12.75,20,6,15
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1830.31,18.25,21,16,5
1529.44,15.25,17,8,12
1053.05,10.5,11,10,1
1679.87,16.75,15,19,5
1955.67,19.5,19,19,2
1604.65,16.0,29,3,26
927.69,9.25,9,11,3
1830.31,18.25,24,12,13
2005.82,20.0,21,19,2
1805.24,18.0,14,22,8
1579.58,15.75,12,24,12
1755.09,17.5,15,11,15
1629.73,16.25,12,19,7
2331.76,23.25,38,9,30
1002.91,10.0,14,6,8
1554.51,15.5,14,20,7
1955.67,19.5,19,22,5
1604.65,16.0,18,14,4
1905.53,19.0,29,9,20
1755.09,17.5,20,15,5
2005.82,20.0,26,9,17
1654.8,16.5,9,23,15
1755.09,17.5,17,16,4
1629.73,16.25,18,16,5
2356.83,23.5,29,18,11
2156.25,21.5,31,12,19
877.54,8.75,13,4,9
601.75,6.0,11,1,10
1805.24,18.0,21,15,6
1529.44,15.25,14,16,3
1704.94,17.0,13,21,8
2030.89,20.25,29,12,18
1755.09,17.5,9,26,17
1353.93,13.5,18,9,9
2607.56,26.0,27,25,2
1604.65,16.0,23,9,14
