1930.0,23.5,21,24,4
2135.31,26.0,26,26,0
1457.76,17.75,12,23,11
739.15,9.0,11,7,4
1930.0,23.5,25,22,3
1745.21,21.25,15,24,9
1847.87,22.5,20,25,5
2176.38,26.5,30,23,9
554.36,6.75,11,1,10
1601.49,19.5,22,18,4
1888.93,23.0,22,24,2
1950.53,23.75,24,25,3
1314.04,16.0,14,18,4
1724.68,21.0,27,14,13
1827.34,22.25,22,24,5
2237.97,27.25,33,18,15
2361.16,28.75,38,18,23
1231.91,15.0,25,4,25
1334.57,16.25,13,18,5
1663.08,20.25,27,13,14
780.21,9.5,16,3,13
1560.42,19.0,22,16,6
1868.4,22.75,23,21,3
1888.93,23.0,36,10,26
1519.36,18.5,22,15,7
