1855.57,19.75,21,19,2
1103.95,11.75,17,6,12
2489.76,26.5,31,22,9
1503.25,16.0,15,17,2
1902.55,20.25,30,10,23
1409.3,15.0,17,8,10
1738.13,18.5,28,8,20
1644.18,17.5,24,11,13
2207.9,23.5,27,25,10
986.51,10.5,9,12,3
1291.86,13.75,12,15,3
1338.83,14.25,22,5,20
916.04,9.75,9,10,1
1573.71,16.75,13,21,8
798.6,8.5,11,6,5
2066.97,22.0,23,19,4
1973.02,21.0,16,25,9
1409.3,15.0,22,8,14
1479.76,15.75,12,18,6
1785.11,19.0,22,17,5
1644.18,17.5,31,4,27
1644.18,17.5,15,22,8
1221.39,13.0,15,11,4
1174.41,12.5,15,10,5
1644.18,17.5,17,20,7
916.04,9.75,11,5,7
1761.62,18.75,10,28,19
986.51,10.5,10,11,1
1056.97,11.25,10,11,2
1503.25,16.0,16,16,0
822.09,8.75,10,7,4
1385.81,14.75,24,1,25
1879.06,20.0,15,25,10
1103.95,11.75,14,8,6
1221.39,13.0,13,15,5
1103.95,11.75,18,5,13
2066.97,22.0,37,7,30
1503.25,16.0,19,9,11
1667.67,17.75,27,8,19
1832.09,19.5,16,23,7
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
2090.46,22.25,25,19,7
1503.25,16.0,14,18,6
1479.76,15.75,13,19,6
1550.23,16.5,31,2,29
1456.27,15.5,15,16,1
2395.8,25.5,28,23,5
1879.06,20.0,9,29,20
2113.94,22.5,13,24,17
1550.23,16.5,12,21,9
516.74,5.5,6,5,1
1973.02,21.0,17,25,8
1221.39,13.0,14,12,2
1409.3,15.0,13,18,5
