1744.59,21.0,17,23,6
1619.97,19.5,22,17,5
1786.12,21.5,34,9,25
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1973.05,23.75,26,19,12
1806.89,21.75,23,27,11
1723.82,20.75,17,24,7
1973.05,23.75,22,26,5
1973.05,23.75,25,22,4
1869.2,22.5,22,23,1
2139.2,25.75,21,31,10
1204.6,14.5,23,6,17
1682.28,20.25,20,25,9
1329.21,16.0,22,19,19
1910.74,23.0,23,22,2
789.22,9.5,16,4,14
1661.51,20.0,20,20,0
2076.89,25.0,22,28,6
1723.82,20.75,26,17,20
539.99,6.5,8,6,2
1557.67,18.75,21,21,8
1993.81,24.0,21,21,9
2076.89,25.0,22,27,7
1744.59,21.0,26,24,14
1786.12,21.5,21,22,1
2118.43,25.5,26,22,6
