1537.73,15.5,10,21,11
793.67,8.0,9,7,6
1959.36,19.75,16,22,6
744.06,7.5,12,3,9
1686.54,17.0,12,22,10
1512.92,15.25,15,10,9
2058.57,20.75,24,17,7
2157.78,21.75,27,16,11
1587.33,16.0,15,16,2
1364.11,13.75,14,13,1
1215.3,12.25,10,21,15
1587.33,16.0,17,17,4
1041.69,10.5,10,11,16
868.07,8.75,10,7,3
1537.73,15.5,9,20,11
2058.57,20.75,28,13,15
1215.3,12.25,22,2,20
1909.76,19.25,14,25,11
793.67,8.0,8,8,0
1215.3,12.25,11,13,2
793.67,8.0,10,6,4
2008.97,20.25,33,7,26
1488.12,15.0,25,5,20
1488.12,15.0,14,16,11
620.05,6.25,7,5,3
1016.88,10.25,9,12,3
1785.75,18.0,32,1,31
1215.3,12.25,13,8,12
1587.33,16.0,10,22,12
1736.14,17.5,9,22,13
1041.69,10.5,9,6,12
1289.71,13.0,8,18,10
1438.52,14.5,16,13,15
1686.54,17.0,10,24,14
2083.37,21.0,26,16,10
1959.36,19.75,27,5,22
1289.71,13.0,20,4,16
1438.52,14.5,16,13,3
2405.8,24.25,37,22,36
1215.3,12.25,10,17,7
1686.54,17.0,26,8,18
1190.5,12.0,17,5,12
1289.71,13.0,10,18,12
