420.15,5.0,8,2,6
1260.45,15.0,24,6,18
2016.71,24.0,23,25,2
1344.48,16.0,21,11,14
2226.79,26.5,28,25,3
1575.56,18.75,17,23,6
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1302.46,15.5,23,8,27
1386.49,16.5,25,8,21
1659.59,19.75,22,17,6
1512.54,18.0,25,11,14
1155.41,13.75,15,13,2
2142.76,25.5,21,30,9
1197.42,14.25,12,17,6
1512.54,18.0,18,18,0
1638.58,19.5,19,21,2
1995.71,23.75,29,19,11
1848.65,22.0,24,20,4
1680.59,20.0,19,21,2
1806.64,21.5,21,21,1
1722.61,20.5,23,18,14
1974.7,23.5,21,29,8
1554.55,18.5,19,18,1
1869.66,22.25,19,31,12
2142.76,25.5,21,30,9
2100.74,25.0,22,30,9
1596.57,19.0,31,7,24
1911.68,22.75,24,21,4
