1456.4,15.0,25,5,20
1529.22,15.75,16,14,5
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1699.14,17.5,26,9,17
1674.86,17.25,31,6,30
1674.86,17.25,14,22,8
1650.59,17.0,33,1,32
1213.67,12.5,15,10,5
1019.48,10.5,18,3,15
1796.23,18.5,30,7,23
2257.42,23.25,26,21,5
1990.42,20.5,15,22,8
1432.13,14.75,12,17,6
1844.78,19.0,17,21,4
1747.68,18.0,11,25,14
2136.06,22.0,31,13,18
2330.24,24.0,29,26,23
1820.5,18.75,24,13,12
922.39,9.5,13,6,7
1043.76,10.75,10,13,3
922.39,9.5,9,10,1
2160.33,22.25,32,12,20
1747.68,18.0,19,17,2
1359.31,14.0,13,15,14
873.84,9.0,16,2,14
1771.96,18.25,34,4,33
995.21,10.25,15,5,10
2136.06,22.0,30,14,16
2330.24,24.0,32,16,16
1869.05,19.25,14,24,10
461.19,4.75,6,3,4
873.84,9.0,12,6,6
1941.87,20.0,18,26,16
1893.32,19.5,18,21,3
970.93,10.0,11,9,2
1966.14,20.25,20,20,1
1796.23,18.5,21,16,5
1019.48,10.5,13,7,8
1699.14,17.5,28,7,21
1189.4,12.25,12,14,5
752.47,7.75,10,5,6
1796.23,18.5,17,19,3
1966.14,20.25,19,21,2
1602.04,16.5,16,17,1
825.29,8.5,7,10,3
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1092.3,11.25,9,13,7
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1602.04,16.5,30,3,27
1359.31,14.0,19,5,14
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
2087.51,21.5,17,26,9
825.29,8.5,9,8,18
