998.96,10.75,13,9,7
1695.91,18.25,25,10,18
2207.01,23.75,27,23,9
1626.22,17.5,18,17,17
929.27,10.0,10,10,0
1324.21,14.25,13,16,4
2416.1,26.0,25,27,2
1835.3,19.75,14,26,12
1254.51,13.5,8,19,11
1231.28,13.25,16,9,7
1672.68,18.0,28,8,20
2323.17,25.0,35,15,20
1231.28,13.25,25,1,25
998.96,10.75,13,8,6
882.8,9.5,11,8,3
1486.83,16.0,17,18,7
1231.28,13.25,13,13,1
1510.06,16.25,13,19,6
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1115.12,12.0,13,11,2
1231.28,13.25,12,12,5
998.96,10.75,12,9,4
1300.98,14.0,15,13,18
1417.13,15.25,17,14,3
2137.32,23.0,34,12,22
1208.05,13.0,16,10,6
1324.21,14.25,13,13,4
2299.94,24.75,23,20,9
1533.29,16.5,24,9,15
1486.83,16.0,10,22,12
1324.21,14.25,17,11,6
Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly,Error was raised properly
1510.06,16.25,24,7,20
580.79,6.25,8,4,4
1858.54,20.0,18,22,4
1858.54,20.0,18,22,4
2160.55,23.25,32,14,18
975.73,10.5,9,12,3
1486.83,16.0,18,14,4
1974.69,21.25,19,24,8
1858.54,20.0,19,23,8
789.88,8.5,13,3,10
766.65,8.25,8,13,9
1579.76,17.0,27,7,31
1022.19,11.0,15,6,9
1579.76,17.0,31,4,27
1672.68,18.0,21,15,6
1486.83,16.0,18,17,6
1974.69,21.25,18,24,6
1324.21,14.25,25,3,22
1115.12,12.0,13,11,2
2090.85,22.5,26,13,14
1533.29,16.5,17,17,1
1486.83,16.0,18,16,6
696.95,7.5,8,7,1
650.49,7.0,9,5,23
1510.06,16.25,14,18,4
975.73,10.5,12,9,3
1765.61,19.0,29,9,20
