66.58260669,67.75097634
66.25435342,66.16125982
65.92773034,67.34064796
65.60274832,66.2328923
65.27941809,66.4252938
64.96004207,67.05106272
64.64449932,67.67134362
64.3282642,68.28606492
64.01797116,68.37680387
63.709143,67.30620505
63.40388408,66.86430274
63.10005047,67.05106272
62.79766212,68.19859051
62.49673828,67.38013505
62.19729753,65.15761089
61.90126292,66.86430274
61.60667924,67.05106272
61.31724344,65.63754698
61.02736047,66.92958775
60.7442505,67.11936282
60.45892876,68.11044323
60.17846303,68.64901975
59.89932339,70.18284748
59.62153182,69.80019338
59.3451095,68.38522106
59.07328569,67.72973208
58.80434298,67.81598665
58.53667327,69.92847414
58.27335361,69.92847414
58.00674439,70.3128838
57.74743542,69.38181188
57.48934218,68.58703053
57.23535094,68.88649992
56.98112095,68.29456325
56.72951628,68.96248897
56.48049322,68.00887008
56.23266609,69.26129085
55.98870264,69.74936649
55.74589677,68.96248897
55.50683567,69.07549826
55.26889798,69.56717132
55.03459347,70.41600623
54.80260646,70.58851314
54.57169854,69.67686317
54.34189308,70.14478563
54.11555248,70.14478563
53.89028819,71.72289039
53.66725802,71.88693419
53.44755116,70.55996517
53.22998811,70.06200826
53.01454256,70.06200826
52.8001195,70.55996517
52.58990294,70.55996517
52.3796218,72.05755291
52.17139131,72.37198063
51.96518822,72.21611156
51.76098999,70.906508
51.56073332,72.8596507
51.36045144,72.55281158
51.16401371,71.90609346
50.9685052,71.22196678
50.77672087,72.61302782
50.58491883,72.64597536
50.39675309,72.97947439
50.20858811,74.35775354
50.02222942,74.35775354
49.83766066,73.51554681
49.65571401,73.4570166
49.47717416,73.0948419
49.29783378,74.7448813
49.12347384,72.61302782
48.94833316,73.30075577
48.7764518,73.67314649
48.6069711,74.89042488
48.43831007,74.7448813
48.27048988,75.4257838
48.10502479,75.56402502
47.94187198,75.17352003
47.78026375,76.09731289
47.62090611,74.89042488
47.4623472,74.7448813
47.30669605,76.6607511
47.15182555,76.37300514
46.99978705,77.3474435
46.84784508,76.96134342
46.69802281,77.90524292
46.54963544,82.51911382
46.40075546,81.78721981
46.25713533,80.44571033
46.11363026,80.44571033
45.97335432,80.35195468
45.83319856,79.0113489
45.69559484,79.64667996
45.55989898,76.35708522
45.42434052,76.50426672
45.29067965,78.4762783
45.15832301,78.57881373
45.0289343,79.24203291
44.89969666,80.62790729
44.77335612,80.72739822
44.64717437,80.53767779
44.52329573,79.0113489
44.40011725,78.14022088
44.27919053,76.75948008
44.15895778,76.09731289
44.03993429,76.09731289
43.92260665,77.2928865
43.80695109,76.37300514
43.69246886,76.92087622
43.57962653,77.71167684
43.46840178,78.58416048
43.35831747,79.21570213
43.25026965,78.05582281
43.14377558,78.25436657
43.03750723,78.25436657
42.93236115,78.90627699
42.8291827,79.3460974
42.7279335,78.4762783
42.62693259,78.48616882
42.52824023,77.00538321
42.4302067,77.52953828
42.33402842,76.35708522
42.23928311,75.44642721
42.14519135,75.17352003
42.05102052,76.09222219
41.9594097,76.84905132
41.86956299,77.64464013
41.7807309,77.52953828
41.69362005,76.84905132
41.60750401,77.86867893
41.52238421,78.48616882
41.43792559,78.29356327
41.35513917,76.72935612
41.27334288,77.7576688
41.19285906,78.05582281
41.11398933,77.52953828
41.03577388,77.00538321
40.95945105,78.16635469
40.88377688,78.48616882
40.80965444,79.69515353
40.73676624,80.20015133
40.66452956,78.99645915
40.59324238,78.79405249
40.52345873,76.72935612
40.45488182,77.52953828
40.38723442,77.41230662
40.32104247,78.79405249
40.2557678,77.86867893
40.19191804,78.58901687
40.12847925,78.08485293
40.06694,76.84905132
40.00581929,76.21840276
39.94584979,76.2091331
39.88679258,74.96956948
39.82887663,75.84236735
39.77253374,75.10130457
39.7168642,76.2091331
39.66273269,75.84236735
39.60906743,75.10130457
39.55711802,74.7448813
