chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
img_0_1, ,0,False
img_0_1, ,1,False
img_0_1, ,2,False
img_0_1, ,3,False
img_0_1, ,4,False
img_0_1, ,5,False
img_0_1, ,6,False
img_0_1, ,7,False
img_0_1, ,8,False
img_0_1, ,9,False
img_0_1, ,10,False
img_0_1, ,11,False
img_0_1, ,12,False
img_0_1, ,13,False
img_0_1, ,14,False
img_0_1, ,15,False
img_0_1, ,16,False
img_0_1, ,17,False
img_0_1, ,18,False
img_0_1, ,19,False
img_0_1, ,20,False
img_0_1, ,21,False
img_0_1, ,22,False
img_0_1, ,23,False
img_0_1, ,24,False
img_0_1, ,25,False
img_0_1, ,26,False
img_0_1, ,27,False
img_0_1, ,28,False
img_0_1, ,29,False
img_0_1, ,30,False
img_0_1, ,31,False
img_0_1, ,32,False
img_0_1, ,33,False
img_0_1, ,34,False
img_0_1, ,35,False
img_0_1, ,36,False
img_0_1, ,37,False
img_0_1, ,38,False
img_0_1, ,39,False
img_0_1, ,40,False
img_0_1, ,41,False
img_0_1, ,42,False
img_0_1, ,43,False
img_0_1, ,44,False
img_0_1, ,45,False
img_0_1, ,46,False
img_0_1, ,47,False
img_0_1, ,48,False
img_0_1, ,49,False
img_0_1, ,50,False
img_0_1, ,51,False
img_0_1, ,52,False
img_0_1, ,53,False
img_0_1, ,54,False
img_0_1, ,55,False
img_0_1, ,56,False
img_0_1, ,57,False
img_0_1, ,58,False
img_0_1, ,59,False
img_0_1, ,60,False
img_0_1, ,61,False
img_0_1, ,62,False
img_0_1, ,63,False
img_0_1, ,64,False
img_0_1, ,65,False
img_0_1, ,66,False
img_0_1, ,67,False
img_0_1, ,68,False
img_0_1, ,69,False
img_0_1, ,70,False
img_0_1, ,71,False
img_0_1, ,72,False
img_0_1, ,73,False
img_0_1, ,74,False
img_0_1, ,75,False
img_0_1, ,76,False
img_0_1, ,77,False
img_0_1, ,78,False
img_0_1, ,79,False
img_0_1, ,80,False
img_0_1, ,81,False
img_0_1, ,82,False
img_0_1, ,83,False
img_0_1, ,84,False
img_0_1, ,85,False
img_0_1, ,86,False
img_0_1, ,87,False
img_0_1, ,88,False
img_0_1, ,89,False
img_0_1, ,90,False
img_0_1, ,91,False
img_0_1, ,92,False
img_0_1, ,93,False
img_0_1, ,94,False
img_0_1, ,95,False
img_0_1, ,96,False
img_0_1, ,97,False
img_0_1, ,98,False
img_0_1, ,99,False
img_0_2, ,0,False
img_0_2, ,1,False
img_0_2, ,2,False
img_0_2, ,3,False
img_0_2, ,4,False
img_0_2, ,5,False
img_0_2, ,6,False
img_0_2, ,7,False
img_0_2, ,8,False
img_0_2, ,9,False
img_0_2, ,10,False
img_0_2, ,11,False
img_0_2, ,12,False
img_0_2, ,13,False
img_0_2, ,14,False
img_0_2, ,15,False
img_0_2, ,16,False
img_0_2, ,17,False
img_0_2, ,18,False
img_0_2, ,19,False
img_0_2, ,20,False
img_0_2, ,21,False
img_0_2, ,22,False
img_0_2, ,23,False
img_0_2, ,24,False
img_0_2, ,25,False
img_0_2, ,26,False
img_0_2, ,27,False
img_0_2, ,28,False
img_0_2, ,29,False
img_0_2, ,30,False
img_0_2, ,31,False
img_0_2, ,32,False
img_0_2, ,33,False
img_0_2, ,34,False
img_0_2, ,35,False
img_0_2, ,36,False
img_0_2, ,37,False
img_0_2, ,38,False
img_0_2, ,39,False
img_0_2, ,40,False
img_0_2, ,41,False
img_0_2, ,42,False
img_0_2, ,43,False
img_0_2, ,44,False
img_0_2, ,45,False
img_0_2, ,46,False
img_0_2, ,47,False
img_0_2, ,48,False
img_0_2, ,49,False
img_0_2, ,50,False
img_0_2, ,51,False
img_0_2, ,52,False
img_0_2, ,53,False
img_0_2, ,54,False
img_0_2, ,55,False
img_0_2, ,56,False
img_0_2, ,57,False
img_0_2, ,58,False
img_0_2, ,59,False
img_0_2, ,60,False
img_0_2, ,61,False
img_0_2, ,62,False
img_0_2, ,63,False
img_0_2, ,64,False
img_0_2, ,65,False
img_0_2, ,66,False
img_0_2, ,67,False
img_0_2, ,68,False
img_0_2, ,69,False
img_0_2, ,70,False
img_0_2, ,71,False
img_0_2, ,72,False
img_0_2, ,73,False
img_0_2, ,74,False
img_0_2, ,75,False
img_0_2, ,76,False
img_0_2, ,77,False
img_0_2, ,78,False
img_0_2, ,79,False
img_0_2, ,80,False
img_0_2, ,81,False
img_0_2, ,82,False
img_0_2, ,83,False
img_0_2, ,84,False
img_0_2, ,85,False
img_0_2, ,86,False
img_0_2, ,87,False
img_0_2, ,88,False
img_0_2, ,89,False
img_0_2, ,90,False
img_0_2, ,91,False
img_0_2, ,92,False
img_0_2, ,93,False
img_0_2, ,94,False
img_0_2, ,95,False
img_0_2, ,96,False
img_0_2, ,97,False
img_0_2, ,98,False
img_0_2, ,99,False
img_0_3, ,0,False
img_0_3, ,1,False
img_0_3, ,2,False
img_0_3, ,3,False
img_0_3, ,4,False
img_0_3, ,5,False
img_0_3, ,6,False
img_0_3, ,7,False
img_0_3, ,8,False
img_0_3, ,9,False
img_0_3, ,10,False
img_0_3, ,11,False
img_0_3, ,12,False
img_0_3, ,13,False
img_0_3, ,14,False
img_0_3, ,15,False
img_0_3, ,16,False
img_0_3, ,17,False
img_0_3, ,18,False
img_0_3, ,19,False
img_0_3, ,20,False
img_0_3, ,21,False
img_0_3, ,22,False
img_0_3, ,23,False
img_0_3, ,24,False
img_0_3, ,25,False
img_0_3, ,26,False
img_0_3, ,27,False
img_0_3, ,28,False
img_0_3, ,29,False
img_0_3, ,30,False
img_0_3, ,31,False
img_0_3, ,32,False
img_0_3, ,33,False
img_0_3, ,34,False
img_0_3, ,35,False
img_0_3, ,36,False
img_0_3, ,37,False
img_0_3, ,38,False
img_0_3, ,39,False
img_0_3, ,40,False
img_0_3, ,41,False
img_0_3, ,42,False
img_0_3, ,43,False
img_0_3, ,44,False
img_0_3, ,45,False
img_0_3, ,46,False
img_0_3, ,47,False
img_0_3, ,48,False
img_0_3, ,49,False
img_0_3, ,50,False
img_0_3, ,51,False
img_0_3, ,52,False
img_0_3, ,53,False
img_0_3, ,54,False
img_0_3, ,55,False
img_0_3, ,56,False
img_0_3, ,57,False
img_0_3, ,58,False
img_0_3, ,59,False
img_0_3, ,60,False
img_0_3, ,61,False
img_0_3, ,62,False
img_0_3, ,63,False
img_0_3, ,64,False
img_0_3, ,65,False
img_0_3, ,66,False
img_0_3, ,67,False
img_0_3, ,68,False
img_0_3, ,69,False
img_0_3, ,70,False
img_0_3, ,71,False
img_0_3, ,72,False
img_0_3, ,73,False
img_0_3, ,74,False
img_0_3, ,75,False
img_0_3, ,76,False
img_0_3, ,77,False
img_0_3, ,78,False
img_0_3, ,79,False
img_0_3, ,80,False
img_0_3, ,81,False
img_0_3, ,82,False
img_0_3, ,83,False
img_0_3, ,84,False
img_0_3, ,85,False
img_0_3, ,86,False
img_0_3, ,87,False
img_0_3, ,88,False
img_0_3, ,89,False
img_0_3, ,90,False
img_0_3, ,91,False
img_0_3, ,92,False
img_0_3, ,93,False
img_0_3, ,94,False
img_0_3, ,95,False
