-20.97277778,85.14666667
-21.71419444,85.78880556
-22.51969444,86.49775
-23.31219444,87.20752778
-24.03641667,87.86741667
-24.84813889,88.62061111
-25.57183333,89.30497222
-26.50819444,90.20958333
-27.31819444,91.01069444
-28.05019444,91.75055556
-28.77133333,92.49505556
-29.44875,93.20938889
-30.18422222,94.00241667
-30.95038889,94.84902778
-31.76794444,95.77719444
-32.37922222,96.48891667
-33.14583333,97.40447222
-33.76936111,98.16916667
-34.43091667,99.00144444
-35.03402778,99.78016667
-35.63605556,100.5777222
-36.23486111,101.3923056
-36.76158333,102.1274444
-37.47602778,103.1543889
-38.05083333,104.0072222
-38.60080556,104.8470833
-39.09886111,105.6290833
-39.64586111,106.5130278
-40.28844444,107.5874167
-40.82066667,108.5090833
-41.38861111,109.5270278
-41.90391667,110.4838611
-42.4105,111.4578333
-42.89880556,112.4306111
-43.33894444,113.3382778
-43.93194444,114.6116944
-44.38772222,115.6336944
-44.94044444,116.9290556
-45.35822222,117.9530556
-45.83525,119.1749444
-46.35958333,120.5906111
-46.79586111,121.8340556
-47.27686111,123.2839444
-47.68175,124.578
-48.06194444,125.8636944
-48.38622222,127.0223056
-48.79402778,128.5738333
45.27969444,-74.04494444
45.74766667,-72.85625
46.23547222,-71.55419444
46.66922222,-70.33586111
47.11727778,-69.00922222
47.51980556,-67.75055556
47.85125,-66.66
48.26830556,-65.20825
48.64072222,-63.825
49.02775,-62.28430556
49.40175,-60.67486111
49.71547222,-59.21291667
50.03983333,-57.56716667
50.27730556,-56.25441667
50.51913889,-54.79841667
50.73222222,-53.38791667
50.96208333,-51.68719444
51.16327778,-49.98330556
51.29202778,-48.74030556
51.44575,-47.01680556
51.55236111,-45.57736111
51.63813889,-44.16163889
51.71236111,-42.56388889
51.75869444,-41.13266667
51.7865,-39.66863889
51.79455556,-38.24652778
51.78597222,-36.97427778
51.75827778,-35.53497222
51.71236111,-34.1205
51.64663889,-32.68305556
51.57322222,-31.42463889
51.47616667,-30.0525
51.35858333,-28.65175
51.22311111,-27.26097222
51.06944444,-25.87619444
50.91463889,-24.62783333
50.72736111,-23.26277778
50.52222222,-21.90563889
50.24533333,-20.24713889
50.02963889,-19.06305556
49.71686111,-17.47830556
49.43747222,-16.17041667
49.17894444,-15.03505556
48.85266667,-13.68886111
48.53522222,-12.45836111
48.21413889,-11.28208333
47.90216667,-10.1965
47.47691667,-8.796361111
47.10313889,-7.631972222
46.75519444,-6.597333333
46.36133333,-5.477333333
45.98988889,-4.465916667
45.52197222,-3.247611111
45.13261111,-2.276638889
44.65030556,-1.122638889
44.15852778,0.003638888889
43.52108333,1.395555556
42.9175,2.650111111
42.37055556,3.738916667
41.8165,4.799583333
41.10663889,6.101833333
40.48713889,7.190944444
39.90341667,8.180194444
39.24963889,9.249083333
38.65505556,10.18794444
38.12072222,11.00658333
37.57680556,11.81713889
37.01508333,12.63155556
36.49275,13.36941667
35.67233333,14.49302778
34.97225,15.42002778
34.25116667,16.34652778
33.61838889,17.13736111
32.93294444,17.97216667
32.35111111,18.66397222
31.55369444,19.58847222
30.85652778,20.37577778
30.13822222,21.16772222
29.35655556,22.00877778
28.65213889,22.74922222
27.94272222,23.47922222
27.14308333,24.28422222
26.42311111,24.99383333
25.69333333,25.69922222
24.88022222,26.46969444
24.13788889,27.15963889
23.39075,27.84188889
22.54525,28.60008333
21.79238889,29.26347222
21.04255556,29.91391667
20.19852778,30.63452778
19.44505556,31.26802778
18.66611111,31.91388889
17.78261111,32.63594444
17.01230556,33.25697222
16.23952778,33.8725
