chop,error?,cloud number,valid,x mrak,y mrak,x stin,y stin,vzdalenost v px,vzdalenost v m,vyska slunce,vyska mraku
img_15_1, ,0,True,13,268,11,233,35.05709628591621,4445.239809054176,34.32660881420869,-1045.093003239652
img_15_1, ,5,True,46,293,47,252,41.012193308819754,5200.346111558345,34.32660881420869,-1222.6214038091553
img_15_1, ,8,True,78,260,77,221,39.01281840626232,4946.825373914062,34.32660881420869,-1163.0177017662345
img_15_1, ,14,True,162,73,161,26,47.01063709417264,5960.94878354109,34.32660881420869,-1401.4420220164066
img_15_1, ,4,True,206,195,205,157,38.01315561749642,4820.0681322985465,34.32660881420869,-1133.2165859630986
img_15_1, ,9,True,256,234,255,199,35.014282800023196,4439.811059042941,34.32660881420869,-1043.8166831991625
img_15_1, ,13,True,344,273,343,231,42.01190307520001,5327.109309935361,34.32660881420869,-1252.4239200698669
img_15_1, ,3,True,353,165,353,124,41.0,5198.8,34.32660881420869,-1222.2579070257955
img_15_1, ,7,True,457,154,458,119,35.014282800023196,4439.811059042941,34.32660881420869,-1043.8166831991625
img_15_1, ,6,True,847,321,845,290,31.064449134018133,3938.972150193499,34.32660881420869,-926.0675263769339
img_15_1, ,6,False
img_15_1, ,1,False
img_15_1, ,2,False
img_15_1, ,11,False
img_15_1, ,10,False
img_15_1, ,11,False
img_15_1, ,12,False
08img_15_2, ,8,True,263,937,260,897,40.11234224026316,5086.2449960653685,34.32660881420869,-1195.7957920118647
img_15_2, ,4,True,326,886,320,850,36.49657518178932,4627.7657330508855,34.32660881420869,-1088.0055511049611
img_15_2, ,9,True,784,736,784,696,40.0,5072.0,34.32660881420869,-1192.4467385617518
img_15_2, ,6,False
img_15_2, ,6,True,874,673,874,639,34.0,4311.2,34.32660881420869,-1013.5797277774889
img_15_2, ,1,False
img_15_2, ,13,False
img_15_2, ,10,False
img_15_2, ,1,False
img_15_2, ,3,False
img_15_2, ,5,False
img_15_2, ,7,False
img_15_2, ,14,False
img_15_2, ,2,False
img_15_2, ,0,False
img_15_2, ,12,True,605,123,604,84,39.01281840626232,4946.825373914062,34.32660881420869,-1163.0177017662345
img_15_3, ,4,True,61,249,64,209,40.11234224026316,5086.2449960653685,34.32660881420869,-1195.7957920118647
img_15_3, ,6,False
img_15_3, ,5,False
img_15_3, ,11,False
img_15_3, ,10,False
img_15_3, ,0,False
img_15_3, ,2,False
img_15_3, ,7,False
img_15_3, ,13,False
img_15_3, ,1,False
img_15_3, ,9,False
img_15_3, ,3,False
img_15_3, ,8,False
img_15_3, ,12,False
img_15_4, ,16,False
img_15_4, ,25,False
img_15_4, ,28,True,539,931,532,887,44.553338819890925,5649.363362362169,34.32660881420869,-1328.1870891953904
img_15_4, ,23,True,584,724,578,676,48.373546489791295,6133.765694905536,34.32660881420869,-1442.0719436104225
img_15_4, ,8,True,759,729,762,691,38.118237105091836,4833.392464925645,34.32660881420869,-1136.3491878922578
img_15_4, ,17,True,727,825,722,782,43.289721643826724,5489.136704437228,34.32660881420869,-1290.517184685681
img_15_4, ,30,False
img_15_4, ,5,True,867,849,860,815,34.713109915419565,4401.622337275201,34.32660881420869,-1034.8383675994417
img_15_4, ,15,False
img_15_4, ,29,True,937,702,928,678,25.632011235952593,3250.1390247187887,34.32660881420869,-764.1202050272461
img_15_4, ,13,False
img_15_4, ,21,False
img_15_4, ,33,False
img_15_4, ,10,False
img_15_4, ,2,False
img_15_4, ,20,True,813,41,809,6,35.22782990761707,4466.888832285845,34.32660881420869,-1050.182771998653
img_15_4, ,24,True,364,163,363,126,37.013511046643494,4693.313200714395,34.32660881420869,-1103.4160132572351
img_15_4, ,22,False
img_15_4, ,14,False
img_15_4, ,11,True,231,402,227,368,34.23448553724738,4340.932766122968,34.32660881420869,-1020.5700156307526
img_15_4, ,9,False
img_15_4, ,12,False
img_15_4, ,26,False
img_15_4, ,6,True,122,182,121,140,42.01190307520001,5327.109309935361,34.32660881420869,-1252.4239200698669
img_15_4, ,3,False
img_15_4, ,18,False
img_15_4, ,31,False
img_15_4, ,7,False
