temp,pres,hum,red,green,blue,clear,yaw,pitch,roll,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime
42.13275909423828,961.953857421875,18.12173843383789,0,0,0,2,223.80673828961943,348.4549525902686,315.80370027720716,-49.96177673339844,43.34346389770508,73.25112915039062,0.1588020622730255,0.26634347438812256,0.9248295426368713,-0.00803995132446289,-0.0008894149214029312,0.0012381672859191895,2023-02-24 20:45:06.483811
42.13275909423828,961.957763671875,18.275362014770508,0,0,0,1,222.97729377719142,347.9867175094548,313.49737079073645,-49.95100021362305,43.35375213623047,73.48733520507812,0.1595294177532196,0.26634347438812256,0.9275102019309998,-0.008448898792266846,0.0003802608698606491,0.0001858733594417572,2023-02-24 20:45:20.601659
42.026206970214844,961.907470703125,18.59420394897461,0,0,0,1,222.94464547295877,348.71065267467907,312.78081564491043,-49.49317169189453,42.81343078613281,72.5037612915039,0.1612265408039093,0.26634347438812256,0.927266538143158,-0.007954783737659454,-0.001987764611840248,0.0021666865795850754,2023-02-24 20:45:34.756950
41.83086395263672,961.935302734375,18.7159423828125,0,0,0,2,223.111179145302,352.02226220979696,312.7467637368033,-49.9567985534668,43.04389572143555,73.29889678955078,0.1597718596458435,0.26634347438812256,0.9270228147506714,-0.00570051372051239,-0.004373412579298019,0.0022362172603607178,2023-02-24 20:45:48.892007
41.68879318237305,961.983642578125,18.388404846191406,0,1,1,2,222.21289998641862,352.2999187910681,311.7826620448885,-50.11550521850586,42.79568099975586,73.5433578491211,0.1600143015384674,0.26707181334495544,0.9279976487159729,-0.010052226483821869,-0.0010118931531906128,0.0032705534249544144,2023-02-24 20:46:03.064854
41.70655059814453,961.97216796875,18.463768005371094,0,1,1,3,221.8021187493557,350.98621813535436,309.61296707766934,-50.034366607666016,42.49325942993164,72.98971557617188,0.1592869758605957,0.2656150758266449,0.9267790913581848,-0.008908279240131378,0.00028608739376068115,0.002789510414004326,2023-02-24 20:46:17.154023
41.599998474121094,961.922607421875,18.689855575561523,0,1,1,2,221.65763292765325,351.26957024061966,308.21165814679284,-50.18492126464844,42.673095703125,73.40755462646484,0.1580747365951538,0.2648867070674896,0.9262917041778564,-0.006046675145626068,3.659352660179138e-05,0.002611873671412468,2023-02-24 20:46:31.256265
41.58224105834961,961.905029296875,18.521739959716797,0,0,0,2,221.7539659157071,353.01851872477687,307.46361924398764,-50.03290557861328,42.772544860839844,73.46569061279297,0.1604991853237152,0.2678002119064331,0.9260479807853699,-0.004734694957733154,0.0006250347942113876,0.002431154251098633,2023-02-24 20:46:45.391774
41.70655059814453,961.95263671875,18.58840560913086,0,0,0,2,221.94567566533104,352.95052291092895,311.4374745295198,-50.11113357543945,42.649112701416016,72.80619049072266,0.1588020622730255,0.2656150758266449,0.9262917041778564,-0.0021004974842071533,-0.0005224216729402542,0.00227145291864872,2023-02-24 20:47:02.021161
41.70655059814453,961.90966796875,18.498550415039062,0,0,0,1,219.72104207152287,353.479176991367,311.54123876339065,-50.17081832885742,42.44295883178711,73.23187255859375,0.1609840989112854,0.2668290436267853,0.9248295426368713,-0.002829216420650482,-0.0013883206993341446,0.0015663709491491318,2023-02-24 20:47:20.190781
41.777587890625,961.875,18.620288848876953,0,0,0,2,219.5957354210098,355.07772684443466,313.1548812000899,-50.340816497802734,42.481746673583984,74.00675964355469,0.1592869758605957,0.26755741238594055,0.9262917041778564,-0.005046144127845764,0.00015017949044704437,0.0008436627686023712,2023-02-24 20:47:36.683081
41.68879318237305,961.923828125,18.605796813964844,0,0,0,2,219.13890504856266,356.50090091839166,316.18310021012843,-50.24105453491211,42.459320068359375,73.70622253417969,0.1585596352815628,0.2661006450653076,0.9253169298171997,-0.006044827401638031,0.0006863437592983246,0.0010191835463047028,2023-02-24 20:47:58.060973
41.8486213684082,961.89892578125,18.414493560791016,0,1,1,3,219.77207724500119,356.1034505030413,317.48814786993734,-50.612735748291016,42.46916961669922,73.95394134521484,0.1602567583322525,0.26537227630615234,0.9260479807853699,-0.0030853450298309326,0.0006659179925918579,0.0026851166039705276,2023-02-24 20:48:12.222898
41.617759704589844,961.924560546875,18.53913116455078,0,1,1,2,221.5089806905571,354.44806749966364,317.65776537269085,-50.48832321166992,42.495418548583984,73.45130157470703,0.1583171784877777,0.2661006450653076,0.9262917041778564,-0.0073481351137161255,-0.000755753368139267,0.0025587305426597595,2023-02-24 20:48:30.130132
41.72431182861328,961.937744140625,18.39130401611328,0,1,1,3,221.02110027814308,348.67793692232834,320.63542049230375,-50.16598892211914,42.376285552978516,73.2962417602539,0.1684999167919159,0.23963627219200134,0.9959890246391296,0.0053442493081092834,-0.00039271265268325806,-0.00064120814204216,2023-02-24 20:48:48.912283
41.63551712036133,961.966796875,18.15652084350586,0,1,1,3,220.99895680485392,345.9946928380206,322.56739755564985,-50.19986343383789,42.334564208984375,73.02413940429688,0.1597718596458435,0.26197317242622375,0.9253169298171997,0.00041075795888900757,-0.005792872980237007,-0.004037214443087578,2023-02-24 20:49:05.934493
41.63551712036133,961.939453125,18.530433654785156,0,0,0,2,221.01790374961152,350.402681777388,314.16807146156964,-50.380027770996094,42.46928405761719,71.87671661376953,0.157589852809906,0.2699853479862213,0.9223926067352295,0.0028056800365448,-0.004678457975387573,0.0002855118364095688,2023-02-24 20:49:22.954232
41.58224105834961,961.90673828125,18.69565200805664,0,0,0,1,218.3722026538504,356.423204528375,309.12422264632534,-50.157806396484375,42.88070297241211,72.48877716064453,0.15710493922233582,0.2600308358669281,0.9301908612251282,-0.003329746425151825,-0.0021453388035297394,-0.0007971115410327911,2023-02-24 20:49:41.521538
41.45793151855469,961.95068359375,18.492753982543945,0,0,0,1,220.48928808898756,353.4986054644611,314.1666439520331,-50.01938247680664,42.88234329223633,72.94477081298828,0.1607416421175003,0.2627015709877014,0.9304345846176147,0.0033110305666923523,-0.0008993986994028091,-0.0019347630441188812,2023-02-24 20:49:58.926414
41.42241668701172,961.96044921875,18.626087188720703,0,0,0,1,220.09387477755718,357.5818494312022,310.43749726898955,-50.37042236328125,42.75039291381836,73.82600402832031,0.1583171784877777,0.2661006450653076,0.9238547682762146,-0.0002708062529563904,-0.000803014263510704,-0.004536962136626244,2023-02-24 20:50:12.968766
41.44017028808594,961.938720703125,18.672462463378906,0,0,0,1,220.36294324972067,357.9821243432178,311.2326474015949,-50.53693389892578,42.474769592285156,73.5382080078125,0.1597718596458435,0.2656150758266449,0.9277539253234863,0.002628125250339508,-0.004117757081985474,-0.0015132110565900803,2023-02-24 20:50:30.316893
41.81310272216797,961.957763671875,18.742029190063477,0,0,0,1,218.48215503910927,359.83352755923545,311.1672039440624,-50.866981506347656,42.64141082763672,74.12760162353516,0.1604991853237152,0.2668290436267853,0.926535427570343,0.0034081265330314636,-0.0013920124620199203,0.00020458176732063293,2023-02-24 20:50:47.131500
41.68879318237305,961.97119140625,18.611595153808594,0,0,0,1,218.62528848335606,357.87400778474176,318.7189103923332,-50.6981315612793,42.69120407104492,73.15033721923828,0.1600143015384674,0.26755741238594055,0.927266538143158,-0.0011253058910369873,-0.0001591164618730545,0.002548564225435257,2023-02-24 20:51:07.082532
41.75982666015625,961.982666015625,18.521739959716797,0,0,0,1,214.96858278664965,359.2675447073947,318.7900775483902,-50.55488204956055,42.56187438964844,72.66455841064453,0.1612265408039093,0.26197317242622375,0.9292160868644714,0.004897482693195343,-0.00237930566072464,0.0006383322179317474,2023-02-24 20:51:25.763223
41.919654846191406,961.965087890625,18.771015167236328,0,0,0,2,216.5177926338136,357.43452801377714,320.37536103965556,-50.7071533203125,42.74101638793945,72.13990783691406,0.1612265408039093,0.26755741238594055,0.9255606532096863,-0.0035596564412117004,0.00010377168655395508,0.00023647211492061615,2023-02-24 20:51:43.190531
41.795345306396484,962.009521484375,18.678260803222656,0,0,0,2,216.60293777200698,357.9820457960423,323.4754916963705,-50.91583251953125,42.86463165283203,71.8488540649414,0.1583171784877777,0.2673146426677704,0.9277539253234863,-0.00040196627378463745,8.208118379116058e-05,-0.0010194238275289536,2023-02-24 20:51:59.990416
41.68879318237305,961.974853515625,18.614492416381836,0,0,0,2,216.37531488772714,358.58578702751237,324.93943004684144,-50.875240325927734,43.084205627441406,71.87491607666016,0.1580747365951538,0.2661006450653076,0.9292160868644714,0.0006192326545715332,-0.0011189449578523636,0.0010805204510688782,2023-02-24 20:52:17.501470
41.617759704589844,961.95849609375,18.388404846191406,0,0,0,1,216.84008193998983,359.13791817567505,324.9015156667587,-50.95433807373047,43.03985595703125,72.58601379394531,0.1580747365951538,0.2644011080265045,0.9282413125038147,0.001161724328994751,-0.003246437758207321,-0.0011261291801929474,2023-02-24 20:52:32.707526
41.63551712036133,961.965576171875,18.742029190063477,0,0,0,1,216.14870287144444,357.97582626847276,327.3726302971451,-51.22406768798828,43.12324905395508,73.29641723632812,0.1590445190668106,0.26634347438812256,0.9287286400794983,-0.0035651177167892456,-0.002311980351805687,0.001566017046570778,2023-02-24 20:52:47.959991
41.42241668701172,961.97021484375,18.59420394897461,0,0,0,1,214.39369942458802,355.3460337505057,329.4833192601246,-50.909278869628906,43.24958801269531,73.49031066894531,0.1583171784877777,0.2682858109474182,0.9250732660293579,-0.003360949456691742,-0.0007136911153793335,0.0012770388275384903,2023-02-24 20:53:04.549807
41.546722412109375,961.987060546875,18.808696746826172,0,0,0,2,213.3543222178305,353.5733405405857,331.00630118087565,-51.125770568847656,43.460411071777344,73.85647583007812,0.1592869758605957,0.2673146426677704,0.9245858788490295,0.004627779126167297,-0.0015525799244642258,0.0006670858711004257,2023-02-24 20:53:19.521522
41.777587890625,961.99267578125,18.69565200805664,0,0,0,2,217.06178988044843,350.9615620062243,337.54529889600326,-51.041324615478516,43.2567138671875,73.62684631347656,0.1604991853237152,0.2682858109474182,0.9260479807853699,-0.002591043710708618,0.0005942564457654953,-0.0014572888612747192,2023-02-24 20:53:37.897901
41.564483642578125,961.99462890625,18.623188018798828,0,0,0,2,216.72896842257205,349.1014539008724,340.90541045819106,-50.5159797668457,42.96560287475586,72.78677368164062,0.157589852809906,0.2668290436267853,0.9260479807853699,-0.003376103937625885,0.0012347139418125153,-0.0008757263422012329,2023-02-24 20:53:51.923591
41.47569274902344,962.015625,18.481159210205078,0,0,0,1,216.26926937067353,349.6788806546262,344.52897607704455,-50.57761001586914,42.9434700012207,72.63385009765625,0.1597718596458435,0.26585787534713745,0.9238547682762146,-0.0029924362897872925,2.769753336906433e-05,0.0023458488285541534,2023-02-24 20:54:08.226664
41.44017028808594,962.025146484375,18.913043975830078,0,0,0,1,214.16529789874278,350.70255440270824,344.87309637535543,-50.291133880615234,42.56330490112305,72.9030990600586,0.1600143015384674,0.2656150758266449,0.926535427570343,-0.0029461756348609924,0.002398749813437462,-0.0013125967234373093,2023-02-24 20:54:25.121501
41.546722412109375,962.03857421875,18.95652198791504,0,0,0,1,215.39537398712707,349.7541937355094,346.39202201751317,-50.66939163208008,42.65858459472656,72.9766616821289,0.1592869758605957,0.2665862441062927,0.9245858788490295,0.001306965947151184,-0.0020646415650844574,-0.0016854945570230484,2023-02-24 20:54:42.012038
41.26258850097656,962.02197265625,18.782608032226562,0,0,0,2,214.1295760093836,349.86657596056546,346.774551030848,-50.65278625488281,42.615394592285156,72.34590148925781,0.1592869758605957,0.26707181334495544,0.9258043169975281,-0.0034398287534713745,0.0010043773800134659,0.0004378426820039749,2023-02-24 20:54:58.851603
41.209312438964844,962.040283203125,18.855072021484375,0,0,0,2,214.71083876813006,351.1186973382696,345.44484809568263,-50.55247116088867,42.52539825439453,72.48782348632812,0.1597718596458435,0.2661006450653076,0.9270228147506714,0.0006697773933410645,-0.0008235592395067215,0.0012605804949998856,2023-02-24 20:55:17.909841
41.369140625,962.02783203125,18.87826156616211,0,0,0,1,217.76311370442534,352.2010774160415,345.14527429113855,-50.25807189941406,42.11674118041992,72.28809356689453,0.1604991853237152,0.2661006450653076,0.9238547682762146,-0.006111942231655121,0.0006574001163244247,0.0014047306030988693,2023-02-24 20:55:35.493428
41.04948425292969,962.023681640625,18.89275360107422,0,0,0,1,217.53493074463356,349.1306367378749,342.8729591467345,-50.255126953125,42.21859359741211,72.4518051147461,0.1600143015384674,0.2673146426677704,0.9270228147506714,-0.001967482268810272,0.00011237524449825287,0.000746704638004303,2023-02-24 20:55:54.235366
40.88965606689453,962.030517578125,18.68115997314453,0,0,0,2,218.01593998674252,346.62173067081085,342.12989945183426,-50.631752014160156,42.451839447021484,73.98314666748047,0.1612265408039093,0.2673146426677704,0.9262917041778564,4.756450653076172e-05,-6.634369492530823e-05,0.0018541235476732254,2023-02-24 20:56:10.726435
40.712066650390625,962.005859375,19.04347801208496,0,0,0,1,217.78629536646838,347.58636255615994,335.3563684085341,-50.707366943359375,42.289554595947266,73.64830780029297,0.1595294177532196,0.2682858109474182,0.927266538143158,-0.005404524505138397,-0.0012232419103384018,0.0014674458652734756,2023-02-24 20:56:30.250252
40.42793273925781,962.028564453125,19.037681579589844,0,0,0,2,217.99812685338713,345.9911650453143,333.6729214385173,-50.55934143066406,42.066986083984375,73.03063201904297,0.1595294177532196,0.26707181334495544,0.9250732660293579,-0.002627424895763397,3.302469849586487e-06,0.0007603075355291367,2023-02-24 20:56:52.834223
40.676551818847656,962.04345703125,19.002899169921875,0,0,0,2,218.08779357681107,344.778207972311,331.7046863159622,-50.701602935791016,42.351863861083984,73.88188171386719,0.1602567583322525,0.2661006450653076,0.9245858788490295,-0.004743948578834534,-0.0005333330482244492,0.0007409173995256424,2023-02-24 20:57:06.850237
40.56999969482422,962.003662109375,19.185508728027344,0,0,0,2,216.7541718206094,344.2290539328528,328.70011512837755,-50.92746353149414,42.643741607666016,74.65113067626953,0.1614689826965332,0.2673146426677704,0.9262917041778564,-0.004383854568004608,-0.00044841133058071136,0.0009823888540267944,2023-02-24 20:57:24.577677
40.498966217041016,962.008544921875,19.130435943603516,0,0,0,2,215.73054503007793,344.98001103398093,327.2529244017515,-50.796260833740234,42.20313262939453,73.12760162353516,0.1590445190668106,0.26634347438812256,0.9248295426368713,-0.0025658831000328064,0.000432085245847702,0.0011982731521129608,2023-02-24 20:57:41.839962
40.60551834106445,961.96630859375,18.988407135009766,0,0,0,2,215.47614780425164,342.83163137961407,326.8173290874339,-51.307533264160156,42.32917404174805,73.21595764160156,0.1583171784877777,0.2678002119064331,0.9262917041778564,-0.0049958303570747375,0.0007780008018016815,-0.0006673485040664673,2023-02-24 20:57:58.107985
40.694313049316406,961.95703125,18.93623161315918,0,0,0,2,214.39999685900275,343.0157305909553,323.84888789301135,-51.29008483886719,42.35924530029297,73.25151824951172,0.1595294177532196,0.2661006450653076,0.9260479807853699,-0.005400434136390686,0.000766705721616745,0.0011234357953071594,2023-02-24 20:58:14.597011
40.552242279052734,961.970458984375,19.031883239746094,0,0,0,2,215.10037811687423,341.9906096965429,324.61426523102466,-51.147918701171875,42.267452239990234,73.22064208984375,0.1602567583322525,0.2678002119064331,0.9253169298171997,-0.004264049232006073,-0.0003558062016963959,0.0028165988624095917,2023-02-24 20:58:33.237695
40.303619384765625,961.999267578125,19.188405990600586,0,0,0,2,214.11791004628125,343.5977156422065,320.7733766531597,-50.612640380859375,42.0992317199707,73.36103057861328,0.1604991853237152,0.2668290436267853,0.9260479807853699,-0.003910943865776062,-0.0012777913361787796,0.00180063396692276,2023-02-24 20:58:52.550658
40.268104553222656,962.015625,19.214492797851562,0,0,0,1,214.41587021863387,343.6992617721443,318.2973135507196,-51.20688247680664,42.28694152832031,73.218017578125,0.1602567583322525,0.26755741238594055,0.9277539253234863,-0.002955399453639984,-0.003266097977757454,0.00017580389976501465,2023-02-24 20:59:09.903540
40.303619384765625,962.001953125,19.00579833984375,0,0,0,2,212.1037965430712,344.3546508664056,316.7201579845665,-50.977054595947266,42.371768951416016,72.71753692626953,0.1592869758605957,0.2661006450653076,0.9258043169975281,-0.0011622607707977295,-0.0010432787239551544,0.0005042795091867447,2023-02-24 20:59:25.266362
40.498966217041016,961.96142578125,19.17681121826172,0,0,0,2,212.94027615034432,345.14484740431544,318.4313389377082,-51.121826171875,42.94144058227539,72.91494750976562,0.1602567583322525,0.2678002119064331,0.927266538143158,-0.005695715546607971,-0.00037386827170848846,0.0013730451464653015,2023-02-24 20:59:41.543848
40.1793098449707,961.991943359375,19.327537536621094,0,0,0,2,210.41004623269143,341.5356046921514,319.7645269768975,-51.11406707763672,42.80521774291992,73.20695495605469,0.1604991853237152,0.27265605330467224,0.9194682240486145,-0.009819932281970978,0.0024875719100236893,0.006230311468243599,2023-02-24 21:00:03.444604
40.16155242919922,961.986328125,18.93623161315918,0,0,0,1,209.60305938225443,340.916437798606,324.0967417976128,-50.902984619140625,42.470497131347656,73.03458404541016,0.1590445190668106,0.26707181334495544,0.9260479807853699,-0.002660214900970459,-0.0011155642569065094,-0.00021681003272533417,2023-02-24 21:00:17.789213
40.41017150878906,961.9853515625,18.95941925048828,0,0,0,1,210.00694212825562,341.06826948876085,325.3680858889623,-51.18762969970703,42.16823196411133,73.00814819335938,0.1602567583322525,0.26585787534713745,0.9277539253234863,-0.0030760839581489563,-0.00043225474655628204,0.0015198811888694763,2023-02-24 21:00:34.058621
40.65879440307617,962.0234375,19.031883239746094,0,0,0,2,209.47090888219302,343.91487035367413,326.47462434582854,-50.76638412475586,42.005245208740234,72.66089630126953,0.1578322947025299,0.26707181334495544,0.9258043169975281,-0.004445582628250122,-0.0009889602661132812,0.0002341102808713913,2023-02-24 21:00:57.107879
40.729827880859375,962.03271484375,19.12173843383789,0,0,0,2,207.1178677319886,343.53059195813813,327.858133803728,-50.626708984375,42.088897705078125,72.91228485107422,0.1597718596458435,0.2673146426677704,0.9279976487159729,0.0016761794686317444,0.0002522468566894531,0.00020278245210647583,2023-02-24 21:01:12.013591
40.48120880126953,962.0615234375,18.962318420410156,0,0,0,2,205.4721882929874,342.2126403634398,329.51885673437613,-50.91860580444336,42.13816452026367,72.34657287597656,0.1592869758605957,0.2668290436267853,0.926535427570343,-0.0018234625458717346,-0.0003504175692796707,0.00139523483812809,2023-02-24 21:01:30.877015
40.28586196899414,962.054931640625,19.353622436523438,0,0,0,2,207.22320290936855,342.5725640119428,325.1678384028759,-50.83369445800781,42.124664306640625,72.50818634033203,0.1573473960161209,0.2639155387878418,0.9248295426368713,-0.004288531839847565,-0.0009188782423734665,-0.00045259855687618256,2023-02-24 21:01:49.753440
40.16155242919922,962.10400390625,19.307247161865234,0,0,0,1,207.70712181206395,342.82299631295587,329.01480926419674,-50.70808410644531,41.76828384399414,72.45565795898438,0.1607416421175003,0.2648867070674896,0.9262917041778564,-0.0017476826906204224,0.002419242635369301,0.00044877827167510986,2023-02-24 21:02:04.855560
40.250343322753906,962.071044921875,19.252174377441406,0,0,0,2,202.09485099371287,31.498503357591833,9.896982527162557,-49.6374397277832,43.4267578125,73.26557159423828,0.18207687139511108,0.2690141797065735,0.9223926067352295,0.010040856897830963,-0.008079959079623222,0.014519309625029564,2023-02-24 21:02:23.696572
39.912933349609375,962.097412109375,19.518840789794922,0,0,1,2,205.50099803090652,27.370541928911226,2.7120800757664765,-48.01203536987305,45.43142318725586,73.88859558105469,0.20050276815891266,0.23745113611221313,0.9294597506523132,-0.005468189716339111,-0.00041409581899642944,0.0038880500942468643,2023-02-24 21:02:42.704629
