img_23_1,,0,False,,,,,,,,,23,1
img_23_1,,0,True,283,385,251,314,77.87810988975015,9874.944334020318,31.93750237930078,6155.582926926168,23,1
img_23_1,,8,False,,,,,,,,,23,1
img_23_1,,6,True,153,384,131,348,42.190046219457976,5349.697860627271,31.93750237930078,3334.7538680943535,23,1
